label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,215.69,97.12,0.8889197831224802,50,30,14.20888888888889,0.4166666666666667,23.51,14.94,900,1.5739130434782609,0.23965555555555557,NO_CATEGORY
2,908.11,164.97,0.9178187273068203,89,30,59.824444444444445,0.7416666666666667,36.49,36.36,900,1.0035714285714286,1.009011111111111,NO_CATEGORY
3,802.43,134.54,0.9377352912190795,60,30,52.86222222222222,0.5,32.86,30.13,900,1.0905172413793103,0.8915888888888889,NO_CATEGORY
4,641.52,126.36,0.8950910716807079,52,30,42.26222222222222,0.43333333333333335,26.23,30.52,900,0.8595744680851064,0.7128,NO_CATEGORY
5,723.97,132.3,0.925664747363654,55,30,47.693333333333335,0.4583333333333333,29.48,28.96,900,1.0179372197309418,0.8044111111111112,NO_CATEGORY
6,866.47,145.06,0.907730364873222,68,30,57.08111111111111,0.5666666666666667,40.39,27.4,900,1.4739336492890995,0.9627444444444445,NO_CATEGORY
7,724.07,132.2,0.9345814738217045,60,30,47.7,0.5,32.21,29.48,900,1.092511013215859,0.8045222222222222,NO_CATEGORY
8,979.49,156.26,0.9338457580240561,85,30,64.52666666666667,0.7083333333333334,39.35,34.55,900,1.1390977443609023,1.0883222222222222,NO_CATEGORY
9,784.79,134.73,0.9155663997166525,55,30,51.7,0.4583333333333333,32.47,30.0,900,1.0822510822510822,0.8719888888888888,NO_CATEGORY
10,860.4,140.07,0.9335688011273173,75,30,56.681111111111115,0.625,32.86,32.73,900,1.003968253968254,0.956,NO_CATEGORY
11,776.4,131.56,0.9302038919312142,65,30,51.147777777777776,0.5416666666666666,33.38,29.87,900,1.117391304347826,0.8626666666666667,NO_CATEGORY
12,811.32,140.72,0.9175409148132606,57,30,53.44777777777778,0.475,31.43,33.51,900,0.937984496124031,0.9014666666666667,NO_CATEGORY
13,732.82,134.89,0.9240142911828506,56,30,48.276666666666664,0.4666666666666667,30.52,28.18,900,1.0829493087557605,0.8142444444444445,NO_CATEGORY
14,807.42,131.8,0.9381332183660271,50,30,53.19111111111111,0.4166666666666667,29.74,30.78,900,0.9662447257383966,0.8971333333333333,NO_CATEGORY
15,687.64,135.55,0.9083010292741612,57,30,45.3,0.475,27.53,32.08,900,0.8582995951417004,0.7640444444444444,NO_CATEGORY
16,723.91,153.83,0.8633584101058052,74,30,47.69,0.6166666666666667,27.79,34.94,900,0.7955390334572491,0.8043444444444444,NO_CATEGORY
17,721.47,135.85,0.9063671999152453,64,30,47.528888888888886,0.5333333333333333,32.86,28.05,900,1.1712962962962963,0.8016333333333333,NO_CATEGORY
18,1173.25,172.48,0.9270854157504032,85,30,77.2911111111111,0.7083333333333334,45.19,32.73,900,1.380952380952381,1.303611111111111,NO_CATEGORY
19,842.97,147.45,0.9144299906690817,69,30,55.53333333333333,0.575,37.27,32.47,900,1.148,0.9366333333333333,NO_CATEGORY
20,796.52,142.45,0.9136743538151989,70,30,52.473333333333336,0.5833333333333334,33.12,29.87,900,1.108695652173913,0.8850222222222222,NO_CATEGORY
21,852.94,135.56,0.9420300653838273,48,30,56.19,0.4,35.84,29.48,900,1.2158590308370043,0.9477111111111112,NO_CATEGORY
22,716.97,136.98,0.8953975776724592,87,30,47.23222222222222,0.725,39.09,27.53,900,1.419811320754717,0.7966333333333334,NO_CATEGORY
23,750.33,147.36,0.9037664553876158,76,30,49.43,0.6333333333333333,30.0,32.6,900,0.9203187250996016,0.8337,NO_CATEGORY
24,771.95,135.81,0.9251308794696097,66,30,50.85444444444445,0.55,34.81,30.39,900,1.1452991452991452,0.8577222222222223,NO_CATEGORY
25,886.27,161.04,0.9011198189083052,86,30,58.385555555555555,0.7166666666666667,40.13,31.56,900,1.271604938271605,0.9847444444444444,NO_CATEGORY
26,763.8,146.2,0.9136689196005245,77,30,50.31777777777778,0.6416666666666667,30.65,30.52,900,1.004255319148936,0.8486666666666666,NO_CATEGORY
