label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,596.14,166.31,0.7657062391681109,77,50,14.138,0.385,27.01,49.61,2500,0.5445026178010471,0.238456,1
2,4.06,13.92,0.7109144542772862,3,50,0.0964,0.015,2.21,3.64,2500,0.6071428571428571,0.0016239999999999998,0
3,629.38,209.1,0.5492897622727607,100,50,14.9264,0.5,48.31,39.09,2500,1.2358803986710964,0.251752,1
4,987.64,231.82,0.8567227505486467,119,50,23.4228,0.595,16.62,82.73,2500,0.20094191522762953,0.395056,1
5,349.35,97.5,0.9095819427366942,47,50,8.2852,0.235,21.95,28.31,2500,0.7752293577981652,0.13974,1
6,44.78,51.69,0.6135890917494801,30,50,1.062,0.15,16.62,7.14,2500,2.327272727272727,0.017912,0
7,91.84,54.2,0.8611418630396963,28,50,2.178,0.14,14.68,11.56,2500,1.2696629213483146,0.036736000000000005,1
8,2.06,7.42,0.7011494252873564,2,50,0.0488,0.01,2.34,1.82,2500,1.2857142857142858,0.000824,0
9,27.04,23.91,0.898542600896861,12,50,0.6412,0.06,7.53,6.49,2500,1.16,0.010816,0
10,68.92,89.78,0.37475924057598825,51,50,1.6344,0.255,25.58,16.49,2500,1.5511811023622046,0.027568000000000002,0
11,2382.98,245.82,0.9479358859956927,131,50,56.5148,0.655,51.56,57.14,2500,0.9022727272727272,0.953192,1
12,1187.62,205.35,0.855816327770823,108,50,28.1656,0.54,57.27,37.66,2500,1.5206896551724138,0.47504799999999997,1
13,1627.08,215.16,0.9386158651086312,113,50,38.588,0.565,47.66,45.58,2500,1.0455840455840455,0.650832,1
14,2300.06,227.18,0.9498836771937645,107,50,54.5484,0.535,53.64,57.79,2500,0.9280898876404494,0.920024,1
15,1764.54,189.3,0.9551982616158573,62,50,41.848,0.31,42.86,47.53,2500,0.9016393442622951,0.705816,1
16,1480.21,184.71,0.9323488792096037,67,50,35.1048,0.335,49.35,33.38,2500,1.4785992217898833,0.592084,1
17,2096.15,250.15,0.9308392315470172,146,50,49.7124,0.73,50.0,52.47,2500,0.9529702970297029,0.83846,1
18,1532.13,201.26,0.9452751849655043,100,50,36.336,0.5,47.14,49.22,2500,0.9577836411609498,0.6128520000000001,1
19,1948.08,207.3,0.9479342776947951,98,50,46.2008,0.49,47.66,51.3,2500,0.9291139240506329,0.7792319999999999,1
20,1590.77,226.76,0.9048148965358455,131,50,37.7268,0.655,49.09,53.77,2500,0.9130434782608695,0.636308,1
21,1373.64,186.87,0.9465053575994236,82,50,32.5772,0.41,41.43,38.57,2500,1.0740740740740742,0.549456,1
