label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,3482.15,678.79,0.9404800408157687,330,70,42.134081632653064,1.1785714285714286,75.84,67.79,4900,1.1187739463601531,0.7106428571428571,1
2,4093.3,647.7,0.9270165279470128,291,70,49.52897959183674,1.0392857142857144,69.09,74.55,4900,0.926829268292683,0.8353673469387756,1
3,2431.87,275.99,0.9472397958178127,145,70,29.425714285714285,0.5178571428571429,68.18,52.08,4900,1.3092269326683292,0.49629999999999996,1
4,440.23,104.94,0.8796804961073101,51,70,5.326734693877551,0.18214285714285713,26.88,22.99,4900,1.1694915254237288,0.08984285714285714,1
5,5277.56,369.63,0.9633717565054618,199,70,63.85857142857143,0.7107142857142857,89.61,64.81,4900,1.3827655310621243,1.07705306122449,2
6,2128.69,220.09,0.9517884210764462,101,70,25.757142857142856,0.3607142857142857,44.81,63.25,4900,0.7084188911704312,0.4344265306122449,1
7,548.08,123.97,0.8668142655178852,73,70,6.631836734693877,0.26071428571428573,24.42,33.77,4900,0.7230769230769231,0.1118530612244898,1
8,4989.74,386.87,0.8403193782860259,194,70,60.37591836734694,0.6928571428571428,66.62,113.51,4900,0.5869565217391305,1.0183142857142857,2
9,2563.13,239.45,0.9593757693983068,102,70,31.013877551020407,0.36428571428571427,44.16,65.45,4900,0.6746031746031746,0.5230877551020409,1
10,1150.92,203.1,0.9169925418262447,130,70,13.926122448979593,0.4642857142857143,24.29,65.71,4900,0.3695652173913043,0.23488163265306125,1
11,3485.12,276.99,0.9626553116949066,105,70,42.17,0.375,60.0,61.82,4900,0.9705882352941176,0.7112489795918367,1
