label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
37,84.23,45.56,0.8969109195402298,21,10,49.94,0.525,9.22,13.12,100,0.7029702970297029,0.8423,NO_CATEGORY
38,100.69,48.99,0.8648413733159496,28,10,59.7,0.7,10.78,15.58,100,0.6916666666666667,1.0069,NO_CATEGORY
39,58.8,51.13,0.8311874105865522,19,10,34.86,0.475,9.35,9.35,100,1.0,0.588,NO_CATEGORY
40,104.25,43.72,0.9312942594545729,19,10,61.81,0.475,9.74,13.38,100,0.7281553398058253,1.0425,NO_CATEGORY
41,5.57,11.85,0.7875894988066826,3,10,3.3,0.075,2.99,4.03,100,0.7419354838709677,0.0557,NO_CATEGORY
42,80.38,41.24,0.9149548857746208,17,10,47.66,0.425,8.83,11.3,100,0.7816091954022989,0.8038,NO_CATEGORY
43,103.39,44.94,0.9104411109460865,15,10,61.3,0.375,9.74,15.06,100,0.646551724137931,1.0339,NO_CATEGORY
44,110.96,52.07,0.906448057316065,19,10,65.79,0.475,10.26,15.97,100,0.6422764227642277,1.1096,NO_CATEGORY
45,96.26,44.82,0.9090474673462886,21,10,57.07,0.525,10.39,12.47,100,0.8333333333333334,0.9626,NO_CATEGORY
46,221.84,83.64,0.8628878829626714,40,10,131.53,1.0,11.56,32.99,100,0.35039370078740156,2.2184,NO_CATEGORY
47,81.82,46.34,0.8685765443151298,21,10,48.51,0.525,9.61,13.64,100,0.7047619047619048,0.8181999999999999,NO_CATEGORY
48,79.39,39.68,0.8962300076161462,13,10,47.07,0.325,9.22,11.69,100,0.7888888888888889,0.7939,NO_CATEGORY
49,53.8,37.11,0.8880846325167038,12,10,31.9,0.3,6.1,11.69,100,0.5222222222222223,0.5379999999999999,NO_CATEGORY
50,176.52,66.24,0.9086646987324188,31,10,104.66,0.775,12.08,22.99,100,0.5254237288135594,1.7652,NO_CATEGORY
51,118.3,51.55,0.9083139083139083,22,10,70.14,0.55,10.39,17.27,100,0.6015037593984962,1.183,NO_CATEGORY
52,101.45,51.91,0.8659660236107112,21,10,60.15,0.525,10.65,13.25,100,0.803921568627451,1.0145,NO_CATEGORY
53,104.17,46.39,0.903716710564823,13,10,61.76,0.325,10.39,12.34,100,0.8421052631578947,1.0417,NO_CATEGORY
54,105.73,44.06,0.9306710213776722,12,10,62.69,0.3,10.0,14.03,100,0.7129629629629629,1.0573000000000001,NO_CATEGORY
55,72.88,44.64,0.8375654196549719,17,10,43.21,0.425,8.7,11.43,100,0.7613636363636364,0.7288,NO_CATEGORY
56,101.47,49.36,0.8707482993197279,19,10,60.16,0.475,10.52,15.19,100,0.6923076923076923,1.0147,NO_CATEGORY
57,83.57,43.11,0.8929536853487114,16,10,49.55,0.4,9.61,12.86,100,0.7474747474747475,0.8356999999999999,NO_CATEGORY
58,74.04,39.61,0.9115448504983389,13,10,43.9,0.325,9.35,11.17,100,0.8372093023255814,0.7404000000000001,NO_CATEGORY
59,116.63,51.45,0.896887159533074,23,10,69.15,0.575,11.95,15.06,100,0.7931034482758621,1.1663,NO_CATEGORY
60,66.45,38.63,0.8979033728350045,15,10,39.4,0.375,8.31,11.04,100,0.7529411764705882,0.6645,NO_CATEGORY
61,87.6,40.64,0.9110682336432205,13,10,51.94,0.325,10.0,11.43,100,0.875,0.8759999999999999,NO_CATEGORY
62,106.27,44.68,0.9206604324956166,15,10,63.01,0.375,10.65,13.64,100,0.780952380952381,1.0627,NO_CATEGORY
63,153.16,62.51,0.842784222737819,31,10,90.81,0.775,11.56,22.34,100,0.5174418604651163,1.5316,NO_CATEGORY
64,102.28,44.83,0.9283527250459277,17,10,60.64,0.425,10.78,14.16,100,0.7614678899082569,1.0228,NO_CATEGORY
65,102.73,48.51,0.8479743839621328,21,10,60.91,0.525,11.69,12.47,100,0.9375,1.0273,NO_CATEGORY
66,94.92,42.9,0.8944691671964399,13,10,56.28,0.325,11.82,11.17,100,1.058139534883721,0.9492,NO_CATEGORY
67,56.35,40.49,0.8635306280692685,18,10,33.41,0.45,12.21,7.4,100,1.6491228070175439,0.5635,NO_CATEGORY
68,103.86,62.2,0.7508840385318863,33,10,61.58,0.825,12.73,15.71,100,0.8099173553719008,1.0386,NO_CATEGORY
69,56.3,36.52,0.8731362804080565,16,10,33.38,0.4,7.66,10.39,100,0.7375,0.563,NO_CATEGORY
70,95.24,43.58,0.9072943444730077,16,10,56.47,0.4,10.65,12.47,100,0.8541666666666666,0.9523999999999999,NO_CATEGORY
71,141.14,54.24,0.8993981083404987,23,10,83.68,0.575,14.94,13.51,100,1.1057692307692308,1.4113999999999998,NO_CATEGORY
72,72.27,40.61,0.9115081897468623,15,10,42.85,0.375,9.61,10.26,100,0.9367088607594937,0.7227,NO_CATEGORY
73,93.24,46.23,0.8880321285140562,21,10,55.28,0.525,10.52,12.34,100,0.8526315789473684,0.9323999999999999,NO_CATEGORY
74,593.13,175.18,0.827419886123006,69,10,351.67,1.725,14.03,71.43,100,0.19636363636363635,5.9313,NO_CATEGORY
75,111.84,50.42,0.8644244557424065,29,10,66.31,0.725,12.21,13.64,100,0.8952380952380953,1.1184,NO_CATEGORY
76,123.73,50.06,0.9184925503943909,20,10,73.36,0.5,11.56,14.03,100,0.8240740740740741,1.2373,NO_CATEGORY
77,100.88,44.68,0.9096577946768061,12,10,59.81,0.3,10.91,11.95,100,0.9130434782608695,1.0088,NO_CATEGORY
78,102.83,44.63,0.9151906334434103,14,10,60.97,0.35,10.0,13.9,100,0.719626168224299,1.0283,NO_CATEGORY
79,102.68,45.31,0.9063570046151556,19,10,60.88,0.475,10.13,12.86,100,0.7878787878787878,1.0268000000000002,NO_CATEGORY
80,101.35,49.3,0.8706172124022022,27,10,60.09,0.675,10.13,15.71,100,0.6446280991735537,1.0134999999999998,NO_CATEGORY
81,106.19,45.84,0.926018532137079,16,10,62.96,0.4,11.04,11.56,100,0.9550561797752809,1.0619,NO_CATEGORY
82,114.98,48.03,0.9117293031964692,13,10,68.17,0.325,10.91,13.9,100,0.7850467289719626,1.1498,NO_CATEGORY
83,88.92,42.36,0.9127423822714681,16,10,52.72,0.4,9.87,10.91,100,0.9047619047619048,0.8892,NO_CATEGORY
84,77.65,43.11,0.8804742780646395,16,10,46.04,0.4,9.48,11.3,100,0.8390804597701149,0.7765000000000001,NO_CATEGORY
85,101.42,54.22,0.8853062426383981,25,10,60.13,0.625,12.08,15.97,100,0.7560975609756098,1.0142,NO_CATEGORY
86,122.62,54.57,0.9061448336033903,25,10,72.7,0.625,12.6,16.36,100,0.7698412698412699,1.2262,NO_CATEGORY
87,87.27,46.51,0.8913006029285099,17,10,51.74,0.425,9.35,13.25,100,0.7058823529411765,0.8726999999999999,NO_CATEGORY
88,78.9,38.39,0.9129586260733802,13,10,46.78,0.325,8.96,12.73,100,0.7040816326530612,0.789,NO_CATEGORY
89,122.58,55.54,0.8796901476640039,26,10,72.68,0.65,13.12,14.42,100,0.9099099099099099,1.2258,NO_CATEGORY
90,82.49,42.81,0.8849285326578614,24,10,48.91,0.6,11.17,11.43,100,0.9772727272727273,0.8249,NO_CATEGORY
91,185.26,66.02,0.8877394326355774,25,10,109.84,0.625,11.82,22.47,100,0.5260115606936416,1.8525999999999998,NO_CATEGORY
92,63.32,37.94,0.8970131421744325,16,10,37.54,0.4,12.6,8.7,100,1.4477611940298507,0.6332,NO_CATEGORY
93,102.23,49.96,0.8816,23,10,60.61,0.575,12.47,12.86,100,0.9696969696969697,1.0223,NO_CATEGORY
94,67.77,36.78,0.9021104625056129,11,10,40.18,0.275,9.48,9.22,100,1.028169014084507,0.6777,NO_CATEGORY
95,121.05,56.67,0.8490476753815214,29,10,71.77,0.725,12.34,17.01,100,0.7251908396946565,1.2105,NO_CATEGORY
96,109.98,58.32,0.7993380730571218,25,10,65.21,0.625,13.77,17.79,100,0.7737226277372263,1.0998,NO_CATEGORY
97,1.91,8.16,0.6494252873563219,2,10,1.13,0.05,1.43,3.12,100,0.4583333333333333,0.0191,NO_CATEGORY
98,102.43,51.11,0.8973108747044918,21,10,60.73,0.525,11.04,11.82,100,0.9340659340659341,1.0243,NO_CATEGORY
99,90.79,43.14,0.906076418111429,18,10,53.83,0.45,9.87,12.47,100,0.7916666666666666,0.9079,NO_CATEGORY
100,81.48,42.82,0.864685877930911,16,10,48.31,0.4,10.13,11.43,100,0.8863636363636364,0.8148000000000001,NO_CATEGORY
101,96.85,42.84,0.9241912119748914,12,10,57.42,0.3,10.26,11.69,100,0.8777777777777778,0.9684999999999999,NO_CATEGORY
102,85.55,45.51,0.8951641369572891,19,10,50.72,0.475,12.6,10.13,100,1.2435897435897436,0.8554999999999999,NO_CATEGORY
103,61.85,36.12,0.8802208353336534,11,10,36.67,0.275,8.44,9.87,100,0.8552631578947368,0.6185,NO_CATEGORY
104,10.47,41.42,0.5510204081632653,15,10,6.21,0.375,4.42,6.49,100,0.68,0.1047,NO_CATEGORY
105,80.22,40.03,0.9356679126500098,16,10,47.56,0.4,10.13,10.65,100,0.9512195121951219,0.8022,NO_CATEGORY
106,201.18,65.99,0.9117174959871589,33,10,119.28,0.825,20.0,14.81,100,1.3508771929824561,2.0118,NO_CATEGORY
107,105.11,47.62,0.9136490250696379,24,10,62.32,0.6,11.82,13.38,100,0.883495145631068,1.0511,NO_CATEGORY
108,90.55,46.47,0.8553449099888482,20,10,53.69,0.5,10.52,12.47,100,0.84375,0.9055,NO_CATEGORY
109,10.49,45.73,0.5123558484349259,15,10,6.22,0.375,6.36,3.9,100,1.6333333333333333,0.10490000000000001,NO_CATEGORY
110,75.26,42.61,0.8811216429699842,14,10,44.62,0.35,9.09,10.78,100,0.8433734939759037,0.7526,NO_CATEGORY
111,81.51,42.19,0.9003353204172876,16,10,48.33,0.4,10.26,10.78,100,0.9518072289156626,0.8151,NO_CATEGORY
112,89.93,40.69,0.9221722587340021,13,10,53.32,0.325,10.0,11.69,100,0.8555555555555555,0.8993000000000001,NO_CATEGORY
113,110.78,49.63,0.9157836029001674,19,10,65.68,0.475,8.83,17.92,100,0.4927536231884058,1.1078000000000001,NO_CATEGORY
