label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized
19,355.25,90.5,0.9204649739981646,39.0,20.0,52.6575,0.4875,18.31,23.25,400.0,0.7877094972067039,0.888125
20,397.84,101.63,0.9009587105152591,50.0,20.0,58.97,0.625,20.91,25.32,400.0,0.8256410256410256,0.9945999999999999
21,3.15,8.45,0.7857142857142857,1.0,20.0,0.4675,0.0125,2.99,2.08,400.0,1.4375,0.007875
22,178.29,109.33,0.7519026957820613,58.0,20.0,26.4275,0.725,18.83,20.52,400.0,0.9177215189873418,0.445725
23,171.8,68.38,0.8729859444634899,34.0,20.0,25.465,0.425,11.95,20.78,400.0,0.575,0.42950000000000005
24,387.57,93.99,0.917142286968669,41.0,20.0,57.4475,0.5125,20.52,22.21,400.0,0.9239766081871345,0.968925
25,636.09,135.72,0.8116646938555903,54.0,20.0,94.285,0.675,38.83,23.77,400.0,1.633879781420765,1.590225
26,773.01,140.46,0.9070973360250169,75.0,20.0,114.58,0.9375,40.65,27.53,400.0,1.4764150943396226,1.932525
27,599.14,125.81,0.9293375889493511,58.0,20.0,88.8075,0.725,29.48,24.29,400.0,1.213903743315508,1.49785
28,474.4,106.79,0.9049871299871299,58.0,20.0,70.3175,0.725,21.69,32.47,400.0,0.668,1.186
29,338.15,101.83,0.8525322107411659,62.0,20.0,50.1225,0.775,19.87,22.73,400.0,0.8742857142857143,0.845375
30,370.79,97.66,0.9031674951727537,39.0,20.0,54.96,0.4875,20.39,22.86,400.0,0.8920454545454546,0.9269750000000001
31,358.24,94.46,0.9097528590397053,41.0,20.0,53.1,0.5125,19.48,22.6,400.0,0.8620689655172413,0.8956000000000001
32,369.4,98.1,0.9032125036083962,57.0,20.0,54.755,0.7125,21.56,20.91,400.0,1.031055900621118,0.9235
33,367.11,93.52,0.9162316888365044,57.0,20.0,54.415,0.7125,23.64,21.82,400.0,1.0833333333333333,0.917775
34,335.57,91.84,0.8948457317621661,47.0,20.0,49.74,0.5875,21.3,21.56,400.0,0.9879518072289156,0.838925
35,362.0,96.72,0.8867176203263788,38.0,20.0,53.6575,0.475,21.04,22.86,400.0,0.9204545454545454,0.905
36,306.71,86.71,0.8951513659857249,35.0,20.0,45.4625,0.4375,17.66,21.82,400.0,0.8095238095238095,0.766775
37,392.17,93.99,0.939133244476756,30.0,20.0,58.13,0.375,18.83,25.71,400.0,0.7323232323232324,0.980425
38,408.31,103.14,0.9154125387582243,40.0,20.0,60.5225,0.5,21.17,24.94,400.0,0.8489583333333334,1.020775
39,372.66,97.64,0.9203565626692215,43.0,20.0,55.2375,0.5375,20.52,21.56,400.0,0.9518072289156626,0.9316500000000001
40,322.33,92.03,0.8927453636660906,40.0,20.0,47.7775,0.5,19.87,19.87,400.0,1.0,0.805825
41,372.59,102.35,0.908832846505122,38.0,20.0,55.2275,0.475,20.39,23.77,400.0,0.8579234972677595,0.9314749999999999
42,349.97,92.05,0.8995924737709182,56.0,20.0,51.875,0.7,20.39,24.42,400.0,0.8351063829787234,0.8749250000000001
43,389.09,88.53,0.9329477898653294,33.0,20.0,57.6725,0.4125,20.78,21.56,400.0,0.963855421686747,0.972725
44,320.51,101.03,0.892788348602302,51.0,20.0,47.5075,0.6375,13.77,32.21,400.0,0.4274193548387097,0.801275
45,266.18,89.96,0.8846412556053812,48.0,20.0,39.455,0.6,20.78,19.74,400.0,1.0526315789473684,0.66545
46,384.82,97.52,0.9076659903727573,38.0,20.0,57.04,0.475,19.61,26.62,400.0,0.7365853658536585,0.96205
47,321.57,91.46,0.9146996737670313,39.0,20.0,47.665,0.4875,17.66,22.86,400.0,0.7727272727272727,0.803925
48,358.04,93.97,0.9211142931528248,45.0,20.0,53.07,0.5625,19.61,22.6,400.0,0.867816091954023,0.8951
49,390.01,103.05,0.900116776956014,42.0,20.0,57.81,0.525,22.08,21.95,400.0,1.0059171597633136,0.975025
50,348.68,93.66,0.9210514591222989,41.0,20.0,51.6825,0.5125,19.87,22.08,400.0,0.9,0.8717
51,370.84,90.76,0.9201121526615333,29.0,20.0,54.9675,0.3625,20.39,23.38,400.0,0.8722222222222222,0.9270999999999999
52,296.68,149.9,0.8150310443888426,76.0,20.0,43.975,0.95,17.14,27.27,400.0,0.6285714285714286,0.7417
53,331.71,92.98,0.890030320858035,50.0,20.0,49.1675,0.625,22.47,25.32,400.0,0.8871794871794871,0.829275
54,672.44,126.33,0.931627526580208,53.0,20.0,99.6725,0.6625,30.91,27.14,400.0,1.138755980861244,1.6811
55,372.37,94.6,0.905355531862544,45.0,20.0,55.195,0.5625,20.26,22.86,400.0,0.8863636363636364,0.930925
56,361.27,89.09,0.905401978189196,48.0,20.0,53.55,0.6,20.91,21.17,400.0,0.9877300613496932,0.903175
57,331.42,88.66,0.914676721128334,47.0,20.0,49.125,0.5875,19.22,22.6,400.0,0.8505747126436781,0.82855
58,359.55,100.72,0.8934244164117179,51.0,20.0,53.295,0.6375,20.65,21.3,400.0,0.9695121951219512,0.898875
59,308.43,83.7,0.9321541441533285,28.0,20.0,45.7175,0.35,17.92,20.78,400.0,0.8625,0.7710750000000001
1,334.29,102.02,0.9113062669548025,60.0,20.0,49.55,0.75,22.34,20.65,400.0,1.0817610062893082,0.835725
2,195.5,142.68,0.7794889038332212,63.0,20.0,28.9775,0.7875,18.7,16.75,400.0,1.1162790697674418,0.48875
3,390.66,108.75,0.871374289906324,60.0,20.0,57.905,0.75,23.12,28.57,400.0,0.8090909090909091,0.97665
4,241.54,78.52,0.9017126306510514,44.0,20.0,35.8025,0.55,19.61,19.22,400.0,1.0202702702702702,0.60385
5,316.56,107.34,0.8749300764497483,47.0,20.0,46.9225,0.5875,21.95,19.61,400.0,1.119205298013245,0.7914
6,323.21,95.23,0.8808954675002298,40.0,20.0,47.9075,0.5,19.48,20.52,400.0,0.9493670886075949,0.808025
7,222.04,107.71,0.8494644470254227,58.0,20.0,32.9125,0.725,18.7,16.36,400.0,1.1428571428571428,0.5550999999999999
8,355.0,105.74,0.9049400232168193,44.0,20.0,52.62,0.55,20.39,22.86,400.0,0.8920454545454546,0.8875
9,364.68,92.11,0.9026844236630067,45.0,20.0,54.055,0.5625,19.87,22.08,400.0,0.9,0.9117000000000001
10,326.18,87.39,0.9040295437546746,38.0,20.0,48.3475,0.475,19.09,20.52,400.0,0.930379746835443,0.81545
11,369.3,90.24,0.9185334340129205,25.0,20.0,54.74,0.3125,21.43,20.39,400.0,1.0509554140127388,0.92325
12,395.19,93.77,0.9260532764208363,36.0,20.0,58.5775,0.45,23.12,22.47,400.0,1.0289017341040463,0.987975
13,368.86,102.96,0.8899650036624074,53.0,20.0,54.675,0.6625,20.0,22.6,400.0,0.8850574712643678,0.92215
14,400.49,97.93,0.9127426484720353,36.0,20.0,59.3625,0.45,20.52,23.51,400.0,0.8729281767955801,1.001225
15,313.29,87.14,0.9050380042876632,36.0,20.0,46.4375,0.45,18.96,19.87,400.0,0.954248366013072,0.7832250000000001
16,465.93,128.86,0.7666370649941722,66.0,20.0,69.0625,0.825,21.56,37.92,400.0,0.5684931506849316,1.164825
17,369.56,98.49,0.8820143305691973,43.0,20.0,54.7775,0.5375,19.61,26.36,400.0,0.7438423645320197,0.9239
18,365.24,102.13,0.9019534341288683,43.0,20.0,54.1375,0.5375,20.13,22.6,400.0,0.8908045977011494,0.9131
19,322.31,83.22,0.909177410913935,31.0,20.0,47.775,0.3875,18.83,21.04,400.0,0.8950617283950617,0.805775
20,331.27,94.09,0.8899007747723257,49.0,20.0,49.1025,0.6125,20.65,21.04,400.0,0.9814814814814815,0.828175
21,377.97,104.54,0.9192714742800886,44.0,20.0,56.025,0.55,20.78,23.9,400.0,0.8695652173913043,0.944925
22,424.52,109.52,0.8897136797454931,63.0,20.0,62.925,0.7875,23.64,34.29,400.0,0.6893939393939394,1.0613
23,359.39,91.71,0.9116892007530378,47.0,20.0,53.27,0.5875,20.78,24.81,400.0,0.837696335078534,0.8984749999999999
24,395.26,94.61,0.9029436695692379,43.0,20.0,58.5875,0.5375,21.17,22.99,400.0,0.9209039548022598,0.98815
25,314.15,101.3,0.8824560572321979,57.0,20.0,46.565,0.7125,18.96,21.95,400.0,0.863905325443787,0.7853749999999999
26,342.76,87.94,0.9142522944034551,34.0,20.0,50.805,0.425,20.0,21.43,400.0,0.9333333333333333,0.8569
27,342.76,91.93,0.8915895230991971,44.0,20.0,50.805,0.55,21.3,22.47,400.0,0.9479768786127167,0.8569
28,356.4,91.74,0.8895764923802307,38.0,20.0,52.8275,0.475,20.91,20.91,400.0,1.0,0.8909999999999999
29,561.61,133.58,0.8960710441334768,58.0,20.0,83.245,0.725,20.52,35.71,400.0,0.5745454545454546,1.404025
30,428.0,114.26,0.8622201080493357,59.0,20.0,63.44,0.7375,21.3,37.92,400.0,0.5616438356164384,1.07
31,386.98,106.85,0.8837872192904742,46.0,20.0,57.36,0.575,20.26,23.77,400.0,0.8524590163934426,0.96745
32,796.32,154.2,0.9140611387528313,70.0,20.0,118.035,0.875,33.77,32.6,400.0,1.0358565737051793,1.9908000000000001
33,357.31,90.8,0.9222497932175352,44.0,20.0,52.9625,0.55,20.13,22.21,400.0,0.9064327485380117,0.893275
34,362.74,91.4,0.9254701148930677,29.0,20.0,53.7675,0.3625,19.09,22.73,400.0,0.84,0.90685
35,261.33,82.03,0.9102872921684977,35.0,20.0,38.735,0.4375,14.42,22.47,400.0,0.6416184971098265,0.6533249999999999
36,377.77,94.94,0.9141667687033183,37.0,20.0,55.995,0.4625,20.65,22.47,400.0,0.9190751445086706,0.944425
37,369.66,90.11,0.9242999325236168,38.0,20.0,54.7925,0.475,20.26,21.56,400.0,0.9397590361445783,0.92415
38,417.22,101.47,0.898351249273678,52.0,20.0,61.8425,0.65,21.17,24.94,400.0,0.8489583333333334,1.04305
39,384.53,90.03,0.9304954697575708,33.0,20.0,56.9975,0.4125,19.74,23.64,400.0,0.8351648351648352,0.961325
40,384.36,97.59,0.9130208333333333,38.0,20.0,56.9725,0.475,20.13,24.68,400.0,0.8157894736842105,0.9609000000000001
41,387.54,96.14,0.9064620482878334,51.0,20.0,57.4425,0.6375,20.52,23.77,400.0,0.8633879781420765,0.9688500000000001
42,364.39,94.8,0.8857775408962322,43.0,20.0,54.0125,0.5375,19.35,29.61,400.0,0.6535087719298246,0.910975
43,381.72,102.02,0.9076398636454782,58.0,20.0,56.58,0.725,21.04,22.34,400.0,0.9418604651162791,0.9543
44,367.19,91.76,0.9033609958506225,39.0,20.0,54.4275,0.4875,20.13,21.3,400.0,0.9451219512195121,0.917975
45,370.57,102.68,0.886320545403203,46.0,20.0,54.9275,0.575,20.78,23.9,400.0,0.8695652173913043,0.9264249999999999
46,360.45,96.09,0.9004761302827287,43.0,20.0,53.4275,0.5375,20.65,24.16,400.0,0.8548387096774194,0.901125
47,219.09,74.15,0.911578947368421,23.0,20.0,32.475,0.2875,13.64,21.04,400.0,0.6481481481481481,0.547725
48,358.93,93.82,0.9039972813389405,42.0,20.0,53.2025,0.525,20.13,23.64,400.0,0.8516483516483516,0.897325
49,273.94,84.01,0.9094064949608063,34.0,20.0,40.605,0.425,16.75,19.74,400.0,0.8486842105263158,0.68485
50,331.59,92.27,0.9104802482285926,32.0,20.0,49.15,0.4,18.96,22.73,400.0,0.8342857142857143,0.8289749999999999
51,339.87,85.71,0.9189201513976926,37.0,20.0,50.3775,0.4625,20.65,19.74,400.0,1.0460526315789473,0.849675
52,315.72,85.35,0.9238931938206406,22.0,20.0,46.7975,0.275,19.35,18.57,400.0,1.0419580419580419,0.7893000000000001
53,500.4,123.36,0.8019298862069898,62.0,20.0,74.1725,0.775,24.03,31.04,400.0,0.7740585774058577,1.251
54,320.83,89.38,0.903057349031523,39.0,20.0,47.555,0.4875,19.35,24.29,400.0,0.7967914438502673,0.802075
55,337.34,98.73,0.9020023450888428,43.0,20.0,50.0025,0.5375,20.13,27.14,400.0,0.7416267942583732,0.8433499999999999
56,334.52,86.39,0.9128733833479081,30.0,20.0,49.585,0.375,19.48,20.52,400.0,0.9493670886075949,0.8362999999999999
57,332.05,90.45,0.9220213563132259,34.0,20.0,49.2175,0.425,18.18,20.91,400.0,0.8695652173913043,0.830125
58,328.37,99.75,0.919172843586233,38.0,20.0,48.6725,0.475,19.61,20.65,400.0,0.949685534591195,0.820925
59,297.81,90.43,0.8878664454166039,40.0,20.0,44.1425,0.5,19.48,19.74,400.0,0.9868421052631579,0.744525
60,309.41,89.81,0.913231780167264,42.0,20.0,45.8625,0.525,17.92,21.43,400.0,0.8363636363636363,0.773525
1,648.2,149.62,0.8711381100256137,55.0,20.0,96.08,0.6875,20.13,38.7,400.0,0.5201342281879194,1.6205
2,526.73,127.77,0.9196654691088992,65.0,20.0,78.075,0.8125,18.18,34.94,400.0,0.5204460966542751,1.3168250000000001
3,766.47,146.97,0.9355429747812661,72.0,20.0,113.61,0.9,20.26,50.39,400.0,0.4020618556701031,1.916175
4,151.81,70.26,0.8881981448588908,32.0,20.0,22.5025,0.4,21.43,9.22,400.0,2.323943661971831,0.379525
5,292.95,90.17,0.8883035851276019,49.0,20.0,43.4225,0.6125,20.26,19.48,400.0,1.04,0.732375
6,257.07,75.75,0.930411427176169,32.0,20.0,38.105,0.4,20.13,16.23,400.0,1.24,0.642675
7,248.59,72.12,0.9325529895602658,16.0,20.0,36.8475,0.2,18.05,15.45,400.0,1.1680672268907564,0.621475
8,77.03,143.84,0.6341294084976395,63.0,20.0,11.4175,0.7875,17.01,10.0,400.0,1.7012987012987013,0.192575
9,312.92,82.18,0.885500190912562,29.0,20.0,46.3825,0.3625,19.61,22.21,400.0,0.8830409356725146,0.7823
10,320.73,80.42,0.9311070851490966,25.0,20.0,47.54,0.3125,20.65,18.57,400.0,1.1118881118881119,0.801825
11,15.23,31.15,0.6644591611479028,12.0,20.0,2.2575,0.15,7.66,4.94,400.0,1.5526315789473684,0.038075
12,399.75,122.85,0.8839368962816544,68.0,20.0,59.2525,0.85,19.48,28.18,400.0,0.6912442396313364,0.999375
13,824.76,195.58,0.8456696181516326,96.0,20.0,122.25,1.2,20.52,50.26,400.0,0.4082687338501292,2.0619
14,329.75,86.43,0.9291417165668663,22.0,20.0,48.8775,0.275,18.57,21.17,400.0,0.8773006134969326,0.824375
15,354.97,88.04,0.9186381492797905,45.0,20.0,52.615,0.5625,19.61,24.16,400.0,0.8118279569892473,0.887425
16,1449.04,347.99,0.6278610891870561,199.0,20.0,214.785,2.4875,23.9,133.9,400.0,0.1784675072744908,3.6226
17,393.91,94.13,0.930441018286124,44.0,20.0,58.3875,0.55,19.22,25.84,400.0,0.7437185929648241,0.9847750000000001
18,370.65,96.26,0.9339566510837229,39.0,20.0,54.94,0.4875,19.35,22.6,400.0,0.8563218390804598,0.9266249999999999
19,286.27,92.9,0.9379420866489832,33.0,20.0,42.4325,0.4125,19.09,17.66,400.0,1.0808823529411764,0.715675
20,335.98,91.39,0.9084275811747538,43.0,20.0,49.8,0.5375,20.0,20.52,400.0,0.9746835443037974,0.8399500000000001
21,266.5,85.36,0.8717312148295266,35.0,20.0,39.5025,0.4375,17.92,23.25,400.0,0.770949720670391,0.66625
22,352.87,88.3,0.9218364469510045,33.0,20.0,52.305,0.4125,20.13,20.78,400.0,0.96875,0.882175
23,311.3,91.11,0.9025869235659445,51.0,20.0,46.1425,0.6375,20.13,19.35,400.0,1.0402684563758389,0.77825
24,372.17,100.35,0.9195699283213868,35.0,20.0,55.165,0.4375,20.0,23.38,400.0,0.8555555555555555,0.9304250000000001
25,337.85,102.34,0.8287203673824004,42.0,20.0,50.0775,0.525,21.69,19.48,400.0,1.1133333333333333,0.8446250000000001
26,693.71,158.68,0.8667158360552102,78.0,20.0,102.825,0.975,42.99,23.64,400.0,1.8186813186813187,1.734275
27,980.57,194.24,0.8849549439844131,109.0,20.0,145.345,1.3625,33.51,57.79,400.0,0.5797752808988764,2.451425
28,435.22,109.96,0.858416500332668,62.0,20.0,64.51,0.775,20.26,32.34,400.0,0.6265060240963856,1.08805
29,406.46,97.36,0.9292076344707924,37.0,20.0,60.2475,0.4625,21.04,26.88,400.0,0.782608695652174,1.0161499999999999
30,372.93,92.08,0.917202472310947,31.0,20.0,55.2775,0.3875,20.26,22.08,400.0,0.9176470588235294,0.9323250000000001
31,333.61,94.82,0.8724802611265493,42.0,20.0,49.45,0.525,20.39,24.42,400.0,0.8351063829787234,0.834025
32,325.69,94.61,0.9080221950531364,45.0,20.0,48.275,0.5625,20.13,19.74,400.0,1.019736842105263,0.814225
33,546.75,123.17,0.8598901827634685,73.0,20.0,81.0425,0.9125,26.75,40.91,400.0,0.653968253968254,1.366875
34,331.3,84.88,0.8873379410037494,27.0,20.0,49.1075,0.3375,20.52,19.35,400.0,1.0604026845637584,0.82825
35,1.89,5.17,0.9256198347107438,0.0,20.0,0.28,0.0,1.82,1.56,400.0,1.1666666666666667,0.004725
36,360.8,102.96,0.8525086677559479,55.0,20.0,53.48,0.6875,23.38,27.66,400.0,0.8450704225352113,0.902
37,805.01,220.41,0.6816870429616088,107.0,20.0,119.3225,1.3375,24.16,61.43,400.0,0.39323467230443976,2.012525
38,288.38,94.26,0.870171510000509,51.0,20.0,42.745,0.6375,20.39,19.35,400.0,1.0536912751677852,0.72095
39,288.14,107.73,0.8878956395197755,58.0,20.0,42.71,0.725,19.48,21.69,400.0,0.8982035928143712,0.7203499999999999
40,529.78,113.72,0.930310389764246,55.0,20.0,78.5275,0.6875,19.09,34.03,400.0,0.5610687022900763,1.32445
41,601.5,139.21,0.88054615935409,69.0,20.0,89.1575,0.8625,21.69,40.91,400.0,0.5301587301587302,1.50375
42,280.52,88.38,0.9097970570537717,35.0,20.0,41.58,0.4375,19.74,17.53,400.0,1.125925925925926,0.7012999999999999
43,351.17,99.29,0.897495581706108,44.0,20.0,52.0525,0.55,20.26,20.91,400.0,0.968944099378882,0.8779250000000001
44,258.31,130.26,0.8331519965183332,72.0,20.0,38.2875,0.9,18.05,19.87,400.0,0.9084967320261438,0.645775
45,315.58,85.37,0.9231793960923623,36.0,20.0,46.7775,0.45,19.22,20.39,400.0,0.9426751592356688,0.7889499999999999
46,758.32,220.29,0.7338774177752387,136.0,20.0,112.4025,1.7,70.39,35.32,400.0,1.9926470588235294,1.8958000000000002
47,437.44,96.65,0.9313081259650257,30.0,20.0,64.84,0.375,19.09,25.97,400.0,0.735,1.0936
48,278.88,87.72,0.8738967285027218,42.0,20.0,41.3375,0.525,19.48,18.96,400.0,1.0273972602739727,0.6972
49,580.55,142.16,0.9108494310664197,66.0,20.0,86.0525,0.825,38.96,19.87,400.0,1.9607843137254901,1.4513749999999999
50,354.44,88.06,0.9245490541135064,30.0,20.0,52.5375,0.375,21.04,21.3,400.0,0.9878048780487805,0.8861
1,1.82,7.74,0.5869565217391305,1.0,20.0,0.27,0.0125,2.21,2.08,400.0,1.0625,0.00455
2,1016.36,202.1,0.876662108295266,98.0,20.0,150.65,1.225,19.87,70.26,400.0,0.2828096118299446,2.5409
3,1094.95,209.98,0.8617050929797316,130.0,20.0,162.3,1.625,22.73,65.58,400.0,0.3465346534653465,2.737375
4,62.07,80.67,0.7074202229911573,34.0,20.0,9.2,0.425,18.05,6.23,400.0,2.8958333333333335,0.155175
5,783.01,175.88,0.811413090972647,82.0,20.0,116.0625,1.025,19.61,63.77,400.0,0.3075356415478615,1.957525
6,664.5,130.99,0.919590131410032,63.0,20.0,98.495,0.7875,20.91,38.57,400.0,0.5420875420875421,1.66125
7,321.01,88.46,0.9307545601251895,33.0,20.0,47.5825,0.4125,18.96,20.52,400.0,0.9240506329113924,0.8025249999999999
8,327.19,96.83,0.8937983781791374,42.0,20.0,48.4975,0.525,19.61,25.58,400.0,0.766497461928934,0.817975
9,356.21,93.96,0.9053886054786299,38.0,20.0,52.8,0.475,21.95,24.94,400.0,0.8802083333333334,0.8905249999999999
10,569.86,162.29,0.855410400526609,86.0,20.0,84.4675,1.075,19.48,42.73,400.0,0.45592705167173253,1.42465
11,435.74,102.68,0.9124783668279589,55.0,20.0,64.5875,0.6875,23.64,28.31,400.0,0.8348623853211009,1.08935
12,296.66,84.46,0.9068832173240526,34.0,20.0,43.9725,0.425,19.35,20.78,400.0,0.93125,0.74165
13,375.04,97.21,0.9079624336463863,46.0,20.0,55.59,0.575,20.39,22.47,400.0,0.9075144508670521,0.9376000000000001
14,389.95,108.94,0.8862651895580174,53.0,20.0,57.8,0.6625,21.69,29.09,400.0,0.7455357142857143,0.9748749999999999
15,380.48,94.06,0.9014585414585414,31.0,20.0,56.3975,0.3875,19.48,24.42,400.0,0.7978723404255319,0.9512
16,310.76,96.09,0.8809045706636068,54.0,20.0,46.0625,0.675,24.42,22.86,400.0,1.0681818181818181,0.7768999999999999
17,331.84,89.2,0.9121887894663637,43.0,20.0,49.1875,0.5375,19.22,22.6,400.0,0.8505747126436781,0.8295999999999999
18,391.41,102.57,0.8940899984589304,47.0,20.0,58.0175,0.5875,20.26,24.94,400.0,0.8125,0.9785250000000001
19,1211.23,207.09,0.8117970224839763,129.0,20.0,179.535,1.6125,35.06,72.86,400.0,0.48128342245989303,3.028075
20,804.21,204.56,0.7068398114382283,81.0,20.0,119.205,1.0125,19.74,73.9,400.0,0.2671353251318102,2.010525
21,648.3,156.84,0.8099030762747577,81.0,20.0,96.095,1.0125,19.74,58.18,400.0,0.3392857142857143,1.62075
22,348.42,84.3,0.9365734234030013,20.0,20.0,51.645,0.25,19.61,21.56,400.0,0.9096385542168675,0.87105
23,364.19,97.14,0.891204754632878,41.0,20.0,53.9825,0.5125,20.52,21.43,400.0,0.9575757575757575,0.910475
24,297.23,80.77,0.9048108024849822,30.0,20.0,44.0575,0.375,18.7,21.69,400.0,0.8622754491017964,0.743075
25,367.78,93.78,0.9286657297389379,35.0,20.0,54.515,0.4375,19.61,22.08,400.0,0.888235294117647,0.9194499999999999
26,432.3,106.94,0.9028178936245157,52.0,20.0,64.0775,0.65,20.0,34.16,400.0,0.5855513307984791,1.08075
27,385.02,95.09,0.9151699807568955,33.0,20.0,57.07,0.4125,18.57,27.92,400.0,0.6651162790697674,0.9625499999999999
28,388.97,88.68,0.9366800698590634,28.0,20.0,57.655,0.35,19.61,23.77,400.0,0.825136612021858,0.9724250000000001
29,301.99,103.9,0.8854656050640424,46.0,20.0,44.7625,0.575,20.91,22.99,400.0,0.9096045197740112,0.7549750000000001
30,845.71,194.01,0.7278137428513368,122.0,20.0,125.355,1.525,34.42,54.94,400.0,0.6264775413711584,2.114275
31,588.75,139.08,0.8659208176225441,80.0,20.0,87.2675,1.0,20.65,44.03,400.0,0.4690265486725664,1.471875
32,952.32,199.54,0.8646707503828484,107.0,20.0,141.1575,1.3375,28.83,68.18,400.0,0.4228571428571429,2.3808000000000002
33,388.92,98.8,0.9273677860446411,39.0,20.0,57.6475,0.4875,20.52,25.06,400.0,0.8186528497409327,0.9723
34,371.39,109.12,0.923541500650086,37.0,20.0,55.05,0.4625,19.35,23.51,400.0,0.8232044198895028,0.9284749999999999
35,359.47,97.93,0.8985623339938446,48.0,20.0,53.2825,0.6,18.31,27.14,400.0,0.6746411483253588,0.8986750000000001
36,330.73,82.85,0.936079816688944,32.0,20.0,49.0225,0.4,19.48,21.04,400.0,0.9259259259259259,0.826825
37,387.79,102.55,0.9039867893371079,48.0,20.0,57.48,0.6,20.78,23.64,400.0,0.8791208791208791,0.9694750000000001
38,342.91,83.42,0.9100716204118173,30.0,20.0,50.8275,0.375,21.04,19.09,400.0,1.1020408163265305,0.857275
39,331.74,89.13,0.9211783439490446,36.0,20.0,49.1725,0.45,18.31,22.99,400.0,0.7966101694915254,0.82935
40,320.78,83.63,0.928027715428906,24.0,20.0,47.5475,0.3,19.87,19.74,400.0,1.006578947368421,0.8019499999999999
41,779.93,165.37,0.8770412517780939,81.0,20.0,115.605,1.0125,53.38,21.95,400.0,2.4319526627218937,1.949825
42,838.77,201.93,0.8007438894792773,98.0,20.0,124.3275,1.225,60.13,20.13,400.0,2.9870967741935486,2.096925
1,72.71,55.19,0.802046511627907,26.0,20.0,10.7775,0.325,12.21,10.13,400.0,1.205128205128205,0.181775
2,61.19,52.12,0.7874972867375732,25.0,20.0,9.07,0.3125,13.12,8.83,400.0,1.4852941176470589,0.152975
3,4.18,12.37,0.6775956284153005,4.0,20.0,0.62,0.05,4.81,2.47,400.0,1.9473684210526316,0.01045
4,119.89,69.25,0.7516920473773265,43.0,20.0,17.77,0.5375,20.78,11.04,400.0,1.8823529411764706,0.299725
5,85.66,63.96,0.8312602291325696,28.0,20.0,12.6975,0.35,17.53,8.7,400.0,2.014925373134328,0.21414999999999998
6,221.37,92.67,0.8415619389587073,47.0,20.0,32.8125,0.5875,20.52,15.71,400.0,1.3057851239669422,0.5534250000000001
7,73.54,53.64,0.8123719023663126,17.0,20.0,10.9,0.2125,16.49,7.79,400.0,2.1166666666666667,0.18385
8,319.6,119.57,0.8972064393939394,57.0,20.0,47.3725,0.7125,19.87,21.69,400.0,0.9161676646706587,0.799
9,67.5,118.41,0.6650049850448654,57.0,20.0,10.005,0.7125,17.53,9.09,400.0,1.9285714285714286,0.16875
10,397.64,97.33,0.9131259924861536,49.0,20.0,58.94,0.6125,20.91,26.23,400.0,0.7970297029702971,0.9941
11,318.87,91.87,0.9048097631012204,46.0,20.0,47.265,0.575,19.48,20.65,400.0,0.9433962264150944,0.797175
