label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized
8,188.48,131.35,0.586983926883076,76.0,100.0,1.1175,0.19,9.87,46.49,10000.0,0.2122905027932961,0.018848
9,14.07,18.15,0.7996164908916586,9.0,100.0,0.0834,0.0225,6.23,4.16,10000.0,1.5,0.001407
10,1.89,6.01,0.7832167832167832,0.0,100.0,0.0112,0.0,1.3,2.34,10000.0,0.5555555555555556,0.00018899999999999999
1,5.58,33.36,0.3871345029239766,10.0,100.0,0.0331,0.025,11.04,2.47,10000.0,4.473684210526316,0.000558
2,7963.42,642.7,0.9638961532101495,340.0,100.0,47.2152,0.85,88.57,115.19,10000.0,0.7688838782412627,0.796342
3,11837.77,1154.2,0.9209930295300182,526.0,100.0,70.1863,1.315,130.78,110.52,10000.0,1.1833137485311398,1.183777
4,14211.44,651.94,0.9385611887430312,340.0,100.0,84.2598,0.85,169.61,106.75,10000.0,1.5888077858880778,1.421144
5,2756.97,324.11,0.906138264788545,163.0,100.0,16.3461,0.4075,39.87,97.53,10000.0,0.40878828229027964,0.27569699999999997
1,28626.17,1224.09,0.9188638294163283,638.0,100.0,169.7249,1.595,211.56,189.87,10000.0,1.1142270861833106,2.8626169999999997
2,5.84,34.68,0.3466933867735471,14.0,100.0,0.0346,0.035,5.84,4.81,10000.0,1.2162162162162162,0.000584
1,1029.26,426.82,0.644423793784386,169.0,100.0,6.1025,0.4225,146.49,17.14,10000.0,8.545454545454545,0.102926
2,1.82,6.43,0.8372093023255814,0.0,100.0,0.0108,0.0,2.73,1.04,10000.0,2.625,0.000182
3,45.2,75.32,0.6819338422391857,34.0,100.0,0.268,0.085,25.06,6.36,10000.0,3.938775510204082,0.004520000000000001
4,6330.52,428.67,0.9595117274876973,193.0,100.0,37.5337,0.4825,76.75,96.49,10000.0,0.7954239569313594,0.6330520000000001
5,88.83,92.59,0.6478474784747847,49.0,100.0,0.5267,0.1225,29.35,6.75,10000.0,4.346153846153846,0.008883
6,6748.97,400.0,0.9612055815919884,187.0,100.0,40.0147,0.4675,104.68,85.71,10000.0,1.2212121212121212,0.6748970000000001
7,15173.56,718.64,0.891608606455833,395.0,100.0,89.9642,0.9875,205.32,96.36,10000.0,2.1307277628032346,1.517356
1,9119.87,572.57,0.9579674121213302,267.0,100.0,54.0718,0.6675,102.73,102.34,10000.0,1.0038071065989849,0.9119870000000001
2,8545.94,456.12,0.9573808777014847,219.0,100.0,50.669,0.5475,114.29,86.88,10000.0,1.3153961136023917,0.8545940000000001
3,15746.54,833.53,0.9373126356603156,386.0,100.0,93.3614,0.965,213.64,86.75,10000.0,2.462574850299401,1.574654
1,1495.24,211.37,0.9328163471453523,112.0,100.0,8.8653,0.28,46.49,38.31,10000.0,1.2135593220338983,0.149524
2,4015.44,409.77,0.9456353793051402,221.0,100.0,23.8076,0.5525,48.83,97.14,10000.0,0.5026737967914439,0.401544
3,6089.88,370.94,0.9702453089269447,147.0,100.0,36.107,0.3675,72.6,94.68,10000.0,0.766803840877915,0.608988
4,3.32,10.16,0.7547892720306514,2.0,100.0,0.0197,0.005,2.73,1.82,10000.0,1.5,0.000332
5,352.32,102.2,0.906719333275458,51.0,100.0,2.0889,0.1275,31.43,18.57,10000.0,1.6923076923076923,0.035232
6,677.25,172.26,0.8363325835207864,99.0,100.0,4.0154,0.2475,46.62,34.94,10000.0,1.3345724907063197,0.067725
7,978.17,289.35,0.8036360109191182,130.0,100.0,5.7996,0.325,14.29,101.43,10000.0,0.14084507042253522,0.097817
8,1403.45,317.39,0.8509413316698539,155.0,100.0,8.3211,0.3875,24.29,103.25,10000.0,0.23522012578616353,0.140345
9,1360.8,355.29,0.8679870472174109,178.0,100.0,8.0682,0.445,21.82,99.87,10000.0,0.21846553966189858,0.13608
10,8492.56,596.08,0.7990164730450457,300.0,100.0,50.3525,0.75,138.57,94.16,10000.0,1.4717241379310344,0.8492559999999999
11,133.41,58.38,0.8498979262920382,27.0,100.0,0.791,0.0675,11.3,17.4,10000.0,0.6492537313432836,0.013341
1,1490.03,272.02,0.7398313388213816,136.0,100.0,8.8344,0.34,104.03,33.38,10000.0,3.1167315175097277,0.149003
2,240.39,86.33,0.9044355606320198,50.0,100.0,1.4253,0.125,18.18,24.03,10000.0,0.7567567567567568,0.024038999999999998
3,806.85,230.69,0.8540059982862039,120.0,100.0,4.7838,0.3,21.56,74.93,10000.0,0.2876949740034662,0.080685
4,156.15,168.02,0.5591592679833303,77.0,100.0,0.9258,0.1925,5.71,57.92,10000.0,0.09865470852017937,0.015615
5,1261.15,248.68,0.7962473910635941,137.0,100.0,7.4774,0.3425,82.73,33.51,10000.0,2.4689922480620154,0.126115
6,1464.63,271.47,0.8667505090429991,128.0,100.0,8.6838,0.32,106.23,18.7,10000.0,5.680555555555555,0.146463
1,7178.75,579.21,0.9206511605773577,282.0,100.0,42.5629,0.705,42.08,213.38,10000.0,0.1972002434570907,0.717875
2,9284.23,684.01,0.949989731482584,396.0,100.0,55.0463,0.99,62.99,200.13,10000.0,0.3147306943543154,0.928423
3,4013.5,391.81,0.9386096045754857,177.0,100.0,23.7961,0.4425,42.08,144.93,10000.0,0.2903225806451613,0.40135
4,5535.49,488.57,0.8786678089526665,264.0,100.0,32.82,0.66,67.66,118.18,10000.0,0.5725274725274725,0.553549
1,4.27,16.33,0.48936170212765956,6.0,100.0,0.0253,0.015,3.51,3.51,10000.0,1.0,0.00042699999999999997
2,3552.45,500.31,0.8564986133363697,257.0,100.0,21.0625,0.6425,32.99,185.58,10000.0,0.17774667599720084,0.355245
3,6578.26,498.23,0.9446793875010294,252.0,100.0,39.0026,0.63,51.04,164.68,10000.0,0.3099369085173502,0.657826
4,6567.23,484.68,0.9421893564146803,258.0,100.0,38.9372,0.645,58.7,134.68,10000.0,0.43587270973963355,0.656723
5,5367.93,394.95,0.9330931202101522,158.0,100.0,31.8265,0.395,54.16,138.7,10000.0,0.3904494382022472,0.5367930000000001
1,1534.22,343.14,0.7115512480541931,169.0,100.0,9.0964,0.4225,129.61,20.13,10000.0,6.438709677419355,0.153422
2,13439.42,614.3,0.922581108289886,282.0,100.0,79.6825,0.705,86.23,191.82,10000.0,0.44955991875423157,1.343942
3,12981.22,553.34,0.967280094207188,231.0,100.0,76.9658,0.5775,84.81,170.26,10000.0,0.498093058733791,1.298122
4,3608.58,417.52,0.9066496597198092,213.0,100.0,21.3953,0.5325,35.84,144.68,10000.0,0.24775583482944344,0.360858
1,16286.73,633.82,0.9619807014502803,296.0,100.0,96.5642,0.74,95.97,190.91,10000.0,0.5027210884353741,1.628673
2,17313.29,704.53,0.9451877701915684,335.0,100.0,102.6507,0.8375,110.13,184.29,10000.0,0.5976039464411558,1.7313290000000001
1,13475.03,586.82,0.9648903934387029,298.0,100.0,79.8936,0.745,90.0,174.93,10000.0,0.5144766146993318,1.3475030000000001
2,13811.68,636.75,0.9502720629788952,307.0,100.0,81.8896,0.7675,104.42,171.04,10000.0,0.6104783599088838,1.381168
1,9014.12,441.29,0.9666461079891262,172.0,100.0,53.4448,0.43,93.64,110.13,10000.0,0.8502358490566038,0.9014120000000001
2,6423.01,396.98,0.9675035313964006,172.0,100.0,38.0821,0.43,70.91,101.95,10000.0,0.6955414012738853,0.642301
3,4792.28,510.31,0.7005594415939524,322.0,100.0,28.4135,0.805,67.27,149.09,10000.0,0.45121951219512196,0.479228
4,6316.58,443.13,0.9381232575091493,227.0,100.0,37.4511,0.5675,146.88,75.06,10000.0,1.9567474048442905,0.6316579999999999
1,10523.96,487.6,0.9544136317053398,251.0,100.0,62.3967,0.6275,95.71,133.64,10000.0,0.7162293488824101,1.0523959999999999
1,197.12,85.89,0.8721641791044776,22.0,100.0,1.1687,0.055,12.34,19.74,10000.0,0.625,0.019712
2,2.28,6.47,0.8823529411764706,0.0,100.0,0.0135,0.0,1.17,2.73,10000.0,0.42857142857142855,0.00022799999999999999
