label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized
16,765.49,129.39,0.9250366867764552,45.0,30.0,50.42888888888889,0.375,31.17,29.61,900.0,1.0526315789473684,0.8505444444444444
17,816.66,138.18,0.9083746060333183,60.0,30.0,53.8,0.5,33.38,28.57,900.0,1.1681818181818182,0.9074
18,831.72,137.16,0.925144926176763,63.0,30.0,54.79222222222222,0.525,32.86,32.73,900.0,1.003968253968254,0.9241333333333334
19,864.65,134.3,0.9240100214487843,52.0,30.0,56.96111111111111,0.43333333333333335,32.99,30.13,900.0,1.0948275862068966,0.9607222222222221
20,741.2,147.93,0.9114779939436678,72.0,30.0,48.82888888888889,0.6,30.78,31.3,900.0,0.983402489626556,0.8235555555555556
21,783.49,159.87,0.9090428758732706,81.0,30.0,51.614444444444445,0.675,32.99,31.43,900.0,1.0495867768595042,0.8705444444444445
22,814.42,132.97,0.9288462278305698,54.0,30.0,53.65222222222222,0.45,31.3,29.61,900.0,1.0570175438596492,0.9049111111111111
23,771.53,152.47,0.9147702275726913,89.0,30.0,50.82666666666667,0.7416666666666667,33.64,33.64,900.0,1.0,0.8572555555555555
24,866.74,145.36,0.9257944800749441,65.0,30.0,57.09888888888889,0.5416666666666666,35.32,30.0,900.0,1.1774891774891776,0.9630444444444445
25,824.35,128.1,0.9464022926186972,58.0,30.0,54.306666666666665,0.48333333333333334,34.03,28.83,900.0,1.1801801801801801,0.9159444444444444
26,721.84,126.11,0.9315253351906669,56.0,30.0,47.553333333333335,0.4666666666666667,30.0,28.44,900.0,1.0547945205479452,0.8020444444444444
27,853.55,140.92,0.9235022536907608,54.0,30.0,56.23,0.45,36.62,28.44,900.0,1.2876712328767124,0.9483888888888888
28,793.27,151.76,0.9112273563886467,73.0,30.0,52.25888888888889,0.6083333333333333,33.77,31.3,900.0,1.0788381742738589,0.8814111111111111
29,816.97,140.54,0.9276289331060765,63.0,30.0,53.82,0.525,32.86,28.83,900.0,1.1396396396396395,0.9077444444444445
30,814.89,135.44,0.9044873354924462,51.0,30.0,53.68333333333333,0.425,33.25,30.65,900.0,1.0847457627118644,0.9054333333333333
1,215.69,97.12,0.8889197831224802,50.0,30.0,14.20888888888889,0.4166666666666667,23.51,14.94,900.0,1.5739130434782609,0.23965555555555557
2,908.11,164.97,0.9178187273068203,89.0,30.0,59.824444444444445,0.7416666666666667,36.49,36.36,900.0,1.0035714285714286,1.009011111111111
3,802.43,134.54,0.9377352912190795,60.0,30.0,52.86222222222222,0.5,32.86,30.13,900.0,1.0905172413793103,0.8915888888888889
4,641.52,126.36,0.8950910716807079,52.0,30.0,42.26222222222222,0.43333333333333335,26.23,30.52,900.0,0.8595744680851064,0.7128
5,723.97,132.3,0.925664747363654,55.0,30.0,47.693333333333335,0.4583333333333333,29.48,28.96,900.0,1.0179372197309418,0.8044111111111112
6,866.47,145.06,0.907730364873222,68.0,30.0,57.08111111111111,0.5666666666666667,40.39,27.4,900.0,1.4739336492890995,0.9627444444444445
7,724.07,132.2,0.9345814738217045,60.0,30.0,47.7,0.5,32.21,29.48,900.0,1.092511013215859,0.8045222222222222
8,979.49,156.26,0.9338457580240561,85.0,30.0,64.52666666666667,0.7083333333333334,39.35,34.55,900.0,1.1390977443609023,1.0883222222222222
9,784.79,134.73,0.9155663997166525,55.0,30.0,51.7,0.4583333333333333,32.47,30.0,900.0,1.0822510822510822,0.8719888888888888
10,860.4,140.07,0.9335688011273173,75.0,30.0,56.681111111111115,0.625,32.86,32.73,900.0,1.003968253968254,0.956
11,776.4,131.56,0.9302038919312142,65.0,30.0,51.147777777777776,0.5416666666666666,33.38,29.87,900.0,1.117391304347826,0.8626666666666667
12,811.32,140.72,0.9175409148132606,57.0,30.0,53.44777777777778,0.475,31.43,33.51,900.0,0.937984496124031,0.9014666666666667
13,732.82,134.89,0.9240142911828506,56.0,30.0,48.276666666666664,0.4666666666666667,30.52,28.18,900.0,1.0829493087557605,0.8142444444444445
14,807.42,131.8,0.9381332183660271,50.0,30.0,53.19111111111111,0.4166666666666667,29.74,30.78,900.0,0.9662447257383966,0.8971333333333333
15,687.64,135.55,0.9083010292741612,57.0,30.0,45.3,0.475,27.53,32.08,900.0,0.8582995951417004,0.7640444444444444
16,723.91,153.83,0.8633584101058052,74.0,30.0,47.69,0.6166666666666667,27.79,34.94,900.0,0.7955390334572491,0.8043444444444444
17,721.47,135.85,0.9063671999152453,64.0,30.0,47.528888888888886,0.5333333333333333,32.86,28.05,900.0,1.1712962962962963,0.8016333333333333
18,1173.25,172.48,0.9270854157504032,85.0,30.0,77.2911111111111,0.7083333333333334,45.19,32.73,900.0,1.380952380952381,1.303611111111111
19,842.97,147.45,0.9144299906690817,69.0,30.0,55.53333333333333,0.575,37.27,32.47,900.0,1.148,0.9366333333333333
20,796.52,142.45,0.9136743538151989,70.0,30.0,52.473333333333336,0.5833333333333334,33.12,29.87,900.0,1.108695652173913,0.8850222222222222
21,852.94,135.56,0.9420300653838273,48.0,30.0,56.19,0.4,35.84,29.48,900.0,1.2158590308370043,0.9477111111111112
22,716.97,136.98,0.8953975776724592,87.0,30.0,47.23222222222222,0.725,39.09,27.53,900.0,1.419811320754717,0.7966333333333334
23,750.33,147.36,0.9037664553876158,76.0,30.0,49.43,0.6333333333333333,30.0,32.6,900.0,0.9203187250996016,0.8337
24,771.95,135.81,0.9251308794696097,66.0,30.0,50.85444444444445,0.55,34.81,30.39,900.0,1.1452991452991452,0.8577222222222223
25,886.27,161.04,0.9011198189083052,86.0,30.0,58.385555555555555,0.7166666666666667,40.13,31.56,900.0,1.271604938271605,0.9847444444444444
26,763.8,146.2,0.9136689196005245,77.0,30.0,50.31777777777778,0.6416666666666667,30.65,30.52,900.0,1.004255319148936,0.8486666666666666
1,1123.83,643.89,0.6194407258664287,338.0,30.0,74.03555555555556,2.816666666666667,155.58,16.36,900.0,9.507936507936508,1.2487
2,3.46,13.66,0.6426332288401254,3.0,30.0,0.22777777777777777,0.025,5.06,1.43,900.0,3.5454545454545454,0.0038444444444444446
3,737.56,125.62,0.9275048782557055,54.0,30.0,48.58888888888889,0.45,29.61,28.18,900.0,1.0506912442396312,0.8195111111111111
4,711.94,131.52,0.9237755504004902,57.0,30.0,46.90111111111111,0.475,30.26,31.43,900.0,0.9628099173553719,0.7910444444444445
5,806.66,131.3,0.926933736457546,53.0,30.0,53.14111111111111,0.44166666666666665,33.51,28.7,900.0,1.167420814479638,0.8962888888888888
6,1647.49,217.96,0.9402161881202414,102.0,30.0,108.53333333333333,0.85,66.75,28.18,900.0,2.3686635944700463,1.8305444444444445
7,774.26,136.42,0.9269070791099624,63.0,30.0,51.00666666666667,0.525,30.78,29.35,900.0,1.0486725663716814,0.8602888888888889
8,895.36,142.72,0.9306965409632006,60.0,30.0,58.98444444444444,0.5,34.81,30.65,900.0,1.1355932203389831,0.9948444444444444
9,788.68,143.4,0.933632824198862,69.0,30.0,51.95666666666666,0.575,34.29,31.17,900.0,1.1,0.876311111111111
10,783.22,130.76,0.9327695645187208,51.0,30.0,51.596666666666664,0.425,28.57,33.12,900.0,0.8627450980392157,0.8702444444444445
11,787.91,145.03,0.9106415329733523,70.0,30.0,51.90555555555556,0.5833333333333334,34.55,31.17,900.0,1.1083333333333334,0.8754555555555555
12,724.29,130.09,0.9268740152381775,40.0,30.0,47.714444444444446,0.3333333333333333,29.74,27.92,900.0,1.0651162790697675,0.8047666666666666
13,845.18,136.46,0.909274010633086,66.0,30.0,55.67888888888889,0.55,34.55,31.82,900.0,1.0857142857142856,0.9390888888888889
14,764.82,136.42,0.9061407189816758,51.0,30.0,50.38444444444445,0.425,27.79,34.03,900.0,0.816793893129771,0.8498000000000001
15,844.78,142.86,0.9260108339958217,72.0,30.0,55.65222222222222,0.6,32.86,31.04,900.0,1.0585774058577406,0.9386444444444444
16,670.08,130.52,0.9231359063131724,74.0,30.0,44.14333333333333,0.6166666666666667,29.22,30.0,900.0,0.974025974025974,0.7445333333333334
17,1100.22,155.21,0.9494781887253831,68.0,30.0,72.48,0.5666666666666667,43.12,30.0,900.0,1.4372294372294372,1.2224666666666666
18,802.7,132.43,0.9172593235039028,50.0,30.0,52.88,0.4166666666666667,31.17,30.26,900.0,1.0300429184549356,0.891888888888889
19,703.44,125.09,0.9393468468468469,46.0,30.0,46.34111111111111,0.38333333333333336,32.47,24.68,900.0,1.3157894736842106,0.7816000000000001
20,795.55,136.65,0.9164885555512378,58.0,30.0,52.40888888888889,0.48333333333333334,32.86,29.61,900.0,1.1096491228070176,0.8839444444444444
21,751.54,136.83,0.9423695118856272,47.0,30.0,49.51,0.39166666666666666,30.91,27.66,900.0,1.1173708920187793,0.8350444444444444
22,748.05,149.1,0.9186412593206297,76.0,30.0,49.28,0.6333333333333333,31.43,35.97,900.0,0.8736462093862816,0.8311666666666666
23,565.1,128.33,0.9129427792915531,60.0,30.0,37.227777777777774,0.5,26.23,26.88,900.0,0.9758454106280193,0.6278888888888889
24,794.84,128.77,0.9359124580461938,47.0,30.0,52.36222222222222,0.39166666666666666,31.17,30.13,900.0,1.0344827586206897,0.8831555555555556
25,608.18,140.19,0.9051408203223054,74.0,30.0,40.065555555555555,0.6166666666666667,25.71,31.17,900.0,0.825,0.6757555555555556
26,826.36,141.45,0.9099266412851704,75.0,30.0,54.43888888888889,0.625,37.01,32.34,900.0,1.144578313253012,0.9181777777777778
27,693.81,127.34,0.9206597882768962,42.0,30.0,45.70666666666666,0.35,27.66,29.09,900.0,0.9508928571428571,0.7708999999999999
1,733.29,131.53,0.9071504579881904,55.0,30.0,48.30777777777778,0.4583333333333333,32.99,29.74,900.0,1.1091703056768558,0.8147666666666666
2,657.8,147.49,0.9253564903789119,70.0,30.0,43.33444444444444,0.5833333333333334,30.0,28.31,900.0,1.0596330275229358,0.7308888888888888
3,737.58,131.46,0.9443712613643725,68.0,30.0,48.59,0.5666666666666667,27.14,31.17,900.0,0.8708333333333333,0.8195333333333333
4,781.36,141.83,0.9248198351067015,61.0,30.0,51.474444444444444,0.5083333333333333,31.17,28.96,900.0,1.0762331838565022,0.8681777777777778
5,922.16,158.19,0.9354468929646865,70.0,30.0,60.75,0.5833333333333334,42.73,30.39,900.0,1.4059829059829059,1.024622222222222
6,878.41,147.97,0.9299182230475306,67.0,30.0,57.867777777777775,0.5583333333333333,33.12,31.43,900.0,1.0537190082644627,0.976011111111111
7,782.64,128.01,0.9292494392822813,40.0,30.0,51.55888888888889,0.3333333333333333,30.52,31.69,900.0,0.9631147540983607,0.8696
8,800.05,135.92,0.9201924382626239,69.0,30.0,52.705555555555556,0.575,33.51,31.3,900.0,1.070539419087137,0.8889444444444444
9,734.15,124.7,0.9310403832991102,41.0,30.0,48.364444444444445,0.3416666666666667,33.38,27.27,900.0,1.223809523809524,0.8157222222222222
10,1085.17,174.17,0.9399149781601975,87.0,30.0,71.4888888888889,0.725,41.56,29.61,900.0,1.4035087719298245,1.2057444444444445
11,870.33,146.95,0.9246510294407512,53.0,30.0,57.33555555555556,0.44166666666666665,30.13,35.06,900.0,0.8592592592592593,0.9670333333333334
12,791.75,130.31,0.9361265105890799,54.0,30.0,52.15888888888889,0.45,33.77,28.57,900.0,1.1818181818181819,0.8797222222222222
13,854.34,147.34,0.9324938789786639,62.0,30.0,56.282222222222224,0.5166666666666667,34.42,31.3,900.0,1.099585062240664,0.9492666666666667
14,810.17,140.91,0.9179597920807216,64.0,30.0,53.37222222222222,0.5333333333333333,30.78,31.17,900.0,0.9875,0.9001888888888888
15,2006.37,252.12,0.850362067609782,151.0,30.0,132.17555555555555,1.2583333333333333,45.97,76.1,900.0,0.6040955631399317,2.2293
16,732.43,127.04,0.914385580729386,61.0,30.0,48.25111111111111,0.5083333333333333,28.44,33.25,900.0,0.85546875,0.813811111111111
17,826.53,137.27,0.9200743494423792,61.0,30.0,54.45,0.5083333333333333,32.86,32.99,900.0,0.9960629921259843,0.9183666666666667
18,847.02,143.51,0.9237900778102753,63.0,30.0,55.8,0.525,33.25,31.69,900.0,1.0491803278688525,0.9411333333333333
19,838.67,147.48,0.9097312427962458,65.0,30.0,55.25,0.5416666666666666,32.86,29.35,900.0,1.1194690265486726,0.9318555555555555
20,695.02,142.86,0.9010561301467211,65.0,30.0,45.78666666666667,0.5416666666666666,30.0,30.39,900.0,0.9871794871794872,0.7722444444444444
21,756.11,140.84,0.9243680151758835,76.0,30.0,49.81111111111111,0.6333333333333333,29.87,31.43,900.0,0.9504132231404959,0.8401222222222222
22,813.42,141.59,0.9227590165502727,76.0,30.0,53.586666666666666,0.6333333333333333,35.97,30.91,900.0,1.1638655462184875,0.9037999999999999
23,770.2,125.54,0.9322241502500765,59.0,30.0,50.73888888888889,0.49166666666666664,33.64,31.04,900.0,1.0836820083682008,0.8557777777777779
24,814.23,140.27,0.9132630862072227,61.0,30.0,53.64,0.5083333333333333,32.86,29.09,900.0,1.1294642857142858,0.9047000000000001
1,974.5,186.16,0.839930802889997,102.0,30.0,64.19777777777777,0.85,30.65,51.95,900.0,0.59,1.0827777777777778
2,2.78,16.27,0.4308093994778068,4.0,30.0,0.18333333333333332,0.03333333333333333,3.25,2.86,900.0,1.1363636363636365,0.003088888888888889
3,295.02,167.92,0.8488377735720871,84.0,30.0,19.435555555555556,0.7,27.79,15.97,900.0,1.7398373983739837,0.3278
4,815.97,144.01,0.9241275238295352,62.0,30.0,53.754444444444445,0.5166666666666667,31.69,33.77,900.0,0.9384615384615385,0.9066333333333334
5,816.27,154.7,0.9153270038204032,83.0,30.0,53.77444444444444,0.6916666666666667,33.64,33.77,900.0,0.9961538461538462,0.9069666666666667
6,770.26,130.03,0.930956457925636,53.0,30.0,50.74333333333333,0.44166666666666665,29.87,30.39,900.0,0.9829059829059829,0.8558444444444444
7,4.6,17.92,0.5652173913043478,2.0,30.0,0.30333333333333334,0.016666666666666666,7.79,1.56,900.0,5.0,0.0051111111111111105
8,641.91,127.98,0.913496387682116,55.0,30.0,42.28777777777778,0.4583333333333333,27.66,26.36,900.0,1.0492610837438423,0.7132333333333333
9,851.88,165.95,0.9232119029775723,88.0,30.0,56.12,0.7333333333333333,35.45,33.25,900.0,1.06640625,0.9465333333333333
10,899.19,149.49,0.9300779818914534,69.0,30.0,59.236666666666665,0.575,33.77,32.86,900.0,1.0276679841897234,0.9991000000000001
11,761.53,142.03,0.9321208117426041,58.0,30.0,50.16777777777778,0.48333333333333334,30.52,28.57,900.0,1.0681818181818181,0.8461444444444444
12,784.36,130.18,0.9485783053889772,48.0,30.0,51.672222222222224,0.4,33.12,27.4,900.0,1.2085308056872037,0.8715111111111111
13,687.72,125.35,0.9293870945684134,48.0,30.0,45.30555555555556,0.4,30.26,28.57,900.0,1.059090909090909,0.7641333333333333
14,1005.58,160.6,0.8465284679823939,75.0,30.0,66.24555555555555,0.625,45.19,29.87,900.0,1.5130434782608695,1.1173111111111111
15,1017.32,166.24,0.9300715475235922,72.0,30.0,67.0188888888889,0.6,42.73,30.39,900.0,1.4059829059829059,1.1303555555555556
16,560.9,112.84,0.9247281928648889,56.0,30.0,36.95111111111111,0.4666666666666667,30.26,24.42,900.0,1.2393617021276595,0.6232222222222222
17,801.42,138.84,0.9270691068014204,64.0,30.0,52.79555555555555,0.5333333333333333,32.08,28.96,900.0,1.1076233183856503,0.8904666666666666
18,786.51,131.48,0.9184770833743673,57.0,30.0,51.81333333333333,0.475,31.82,31.69,900.0,1.0040983606557377,0.8739
19,814.64,140.02,0.9306896352390311,62.0,30.0,53.666666666666664,0.5166666666666667,32.86,31.17,900.0,1.0541666666666667,0.9051555555555555
20,871.63,146.29,0.9194406390663085,70.0,30.0,57.42111111111111,0.5833333333333334,36.75,30.26,900.0,1.2145922746781115,0.9684777777777778
21,859.28,161.51,0.9239571998549148,79.0,30.0,56.60777777777778,0.6583333333333333,31.3,33.12,900.0,0.9450980392156862,0.9547555555555556
22,786.12,128.04,0.9313045737007213,54.0,30.0,51.78777777777778,0.45,31.43,28.18,900.0,1.1152073732718895,0.8734666666666667
23,625.03,117.74,0.926334208223972,45.0,30.0,41.175555555555555,0.375,27.01,28.57,900.0,0.9454545454545454,0.6944777777777777
24,795.34,136.19,0.9243012270179153,68.0,30.0,52.39555555555555,0.5666666666666667,32.47,31.43,900.0,1.0330578512396693,0.8837111111111111
25,726.7,133.39,0.9019090680733484,55.0,30.0,47.873333333333335,0.4583333333333333,34.03,28.18,900.0,1.207373271889401,0.8074444444444445
26,781.87,137.02,0.9117138024623372,58.0,30.0,51.507777777777775,0.48333333333333334,30.91,29.09,900.0,1.0625,0.8687444444444444
27,721.03,130.9,0.9159274971075974,65.0,30.0,47.5,0.5416666666666666,31.17,26.75,900.0,1.1650485436893203,0.8011444444444444
28,597.0,120.3,0.9179460580912863,49.0,30.0,39.32888888888889,0.4083333333333333,27.27,25.84,900.0,1.0552763819095476,0.6633333333333333
1,694.97,258.43,0.8817109965121006,129.0,30.0,45.78333333333333,1.075,29.87,30.91,900.0,0.9663865546218487,0.7721888888888889
2,711.37,129.06,0.924245080422492,59.0,30.0,46.86333333333334,0.49166666666666664,29.09,31.3,900.0,0.9294605809128631,0.7904111111111111
3,787.99,143.67,0.9263775702417069,66.0,30.0,51.91111111111111,0.55,33.38,28.96,900.0,1.1524663677130045,0.8755444444444445
4,752.44,146.14,0.888915456193835,75.0,30.0,49.568888888888885,0.625,36.75,31.56,900.0,1.1646090534979423,0.8360444444444445
5,889.61,143.09,0.9438300765872164,62.0,30.0,58.605555555555554,0.5166666666666667,36.75,31.56,900.0,1.1646090534979423,0.9884555555555555
6,742.75,128.08,0.9324158373914885,50.0,30.0,48.931111111111115,0.4166666666666667,29.74,30.52,900.0,0.9744680851063829,0.8252777777777778
7,754.85,134.07,0.9108763788822404,64.0,30.0,49.727777777777774,0.5333333333333333,31.04,28.31,900.0,1.0963302752293578,0.8387222222222223
8,817.08,134.84,0.9257419120597734,50.0,30.0,53.827777777777776,0.4166666666666667,31.56,31.3,900.0,1.008298755186722,0.9078666666666667
9,787.3,133.51,0.9243183303300925,57.0,30.0,51.86555555555555,0.475,34.55,30.26,900.0,1.1416309012875536,0.8747777777777778
10,838.77,134.24,0.9419285186658333,45.0,30.0,55.25666666666667,0.375,32.73,30.39,900.0,1.0769230769230769,0.9319666666666666
11,768.8,140.16,0.925616813889735,62.0,30.0,50.64666666666667,0.5166666666666667,28.18,31.56,900.0,0.8930041152263375,0.8542222222222222
12,683.08,133.82,0.9171818737685984,64.0,30.0,45.0,0.5333333333333333,30.0,28.83,900.0,1.0405405405405406,0.7589777777777779
13,827.78,135.0,0.9116729204591894,55.0,30.0,54.532222222222224,0.4583333333333333,35.32,31.56,900.0,1.1193415637860082,0.9197555555555555
14,785.92,133.6,0.9226946001069286,57.0,30.0,51.77444444444444,0.475,34.94,27.79,900.0,1.2570093457943925,0.8732444444444444
15,913.59,152.84,0.9314086250773781,76.0,30.0,60.18555555555555,0.6333333333333333,32.99,31.69,900.0,1.040983606557377,1.0151000000000001
16,801.2,135.37,0.9227287737223442,64.0,30.0,52.78111111111111,0.5333333333333333,30.13,33.9,900.0,0.8888888888888888,0.8902222222222222
17,886.34,148.61,0.932482787990631,69.0,30.0,58.39,0.575,35.19,34.81,900.0,1.0111940298507462,0.9848222222222223
18,805.9,138.77,0.9254696881657951,51.0,30.0,53.09111111111111,0.425,31.3,31.56,900.0,0.9917695473251029,0.8954444444444444
19,923.51,156.67,0.9329845965103599,83.0,30.0,60.83888888888889,0.6916666666666667,43.77,32.47,900.0,1.348,1.0261222222222222
20,813.64,136.52,0.9305748456790124,56.0,30.0,53.60111111111111,0.4666666666666667,33.25,29.09,900.0,1.1428571428571428,0.9040444444444444
21,602.5,119.39,0.9246977815743833,41.0,30.0,39.69111111111111,0.3416666666666667,26.49,27.4,900.0,0.966824644549763,0.6694444444444444
22,730.29,129.89,0.9018933949884397,48.0,30.0,48.11,0.4,28.96,31.69,900.0,0.9139344262295082,0.8114333333333333
23,784.99,135.62,0.9296686175418972,48.0,30.0,51.71333333333333,0.4,32.86,30.52,900.0,1.0765957446808512,0.8722111111111112
24,802.33,144.94,0.9078244274809161,77.0,30.0,52.855555555555554,0.6416666666666667,31.69,29.22,900.0,1.0844444444444445,0.8914777777777778
25,1175.17,170.86,0.9223356234197742,68.0,30.0,77.41777777777777,0.5666666666666667,49.87,28.83,900.0,1.7297297297297298,1.3057444444444446
1,1786.05,782.53,0.7245588466722773,443.0,30.0,117.66111111111111,3.691666666666667,162.86,19.74,900.0,8.25,1.9845
2,748.29,127.47,0.9333529684015652,52.0,30.0,49.29555555555555,0.43333333333333335,29.22,30.91,900.0,0.9453781512605042,0.8314333333333332
3,826.28,144.94,0.9346204475647214,68.0,30.0,54.43333333333333,0.5666666666666667,34.94,29.22,900.0,1.1955555555555555,0.9180888888888888
4,712.63,137.95,0.9028590965425873,68.0,30.0,46.946666666666665,0.5666666666666667,33.12,33.51,900.0,0.9883720930232558,0.7918111111111111
5,703.02,128.03,0.9116598499595372,64.0,30.0,46.31333333333333,0.5333333333333333,30.39,28.31,900.0,1.073394495412844,0.7811333333333333
6,778.22,139.19,0.9308250958240871,77.0,30.0,51.26777777777778,0.6416666666666667,31.43,29.22,900.0,1.0755555555555556,0.864688888888889
7,804.67,143.62,0.870935942605743,66.0,30.0,53.01,0.55,34.03,34.29,900.0,0.9924242424242424,0.8940777777777777
8,852.55,165.37,0.9370631963368741,81.0,30.0,56.16444444444444,0.675,33.77,34.16,900.0,0.9885931558935361,0.9472777777777778
9,779.35,131.36,0.9464973371569029,62.0,30.0,51.34222222222222,0.5166666666666667,34.16,29.22,900.0,1.1688888888888889,0.8659444444444445
10,818.91,142.74,0.932008830022075,76.0,30.0,53.94777777777778,0.6333333333333333,36.23,30.65,900.0,1.1822033898305084,0.9098999999999999
11,664.65,128.6,0.9254814466885862,54.0,30.0,43.785555555555554,0.45,33.38,23.77,900.0,1.4043715846994536,0.7384999999999999
12,785.24,130.68,0.9474937419866902,52.0,30.0,51.73,0.43333333333333335,29.87,30.39,900.0,0.9829059829059829,0.8724888888888889
13,514.67,108.02,0.9457616612428328,63.0,30.0,33.90555555555556,0.525,30.78,27.53,900.0,1.1179245283018868,0.5718555555555556
14,659.18,139.87,0.929021369654615,68.0,30.0,43.425555555555555,0.5666666666666667,28.05,28.96,900.0,0.968609865470852,0.7324222222222222
15,784.06,132.99,0.9360301224226805,60.0,30.0,51.65222222222222,0.5,30.13,34.16,900.0,0.8821292775665399,0.8711777777777777
16,770.03,138.17,0.921504117552075,62.0,30.0,50.727777777777774,0.5166666666666667,28.57,31.17,900.0,0.9166666666666666,0.8555888888888888
17,836.56,145.26,0.9173972552065993,61.0,30.0,55.111111111111114,0.5083333333333333,32.47,31.17,900.0,1.0416666666666667,0.9295111111111111
18,747.39,132.8,0.9235145780797366,68.0,30.0,49.236666666666665,0.5666666666666667,31.56,29.61,900.0,1.0657894736842106,0.8304333333333334
19,1315.03,216.41,0.7956080736341558,103.0,30.0,86.63111111111111,0.8583333333333333,55.32,32.08,900.0,1.7246963562753037,1.4611444444444444
20,746.2,135.8,0.9218811860557188,52.0,30.0,49.15777777777778,0.43333333333333335,29.87,30.0,900.0,0.9956709956709957,0.8291111111111111
21,744.34,127.63,0.934386314073384,57.0,30.0,49.035555555555554,0.475,32.21,28.7,900.0,1.1221719457013575,0.8270444444444445
22,677.72,131.31,0.9219438325991189,62.0,30.0,44.64666666666667,0.5166666666666667,27.27,29.22,900.0,0.9333333333333333,0.7530222222222223
23,317.34,132.82,0.8418721195579221,71.0,30.0,20.905555555555555,0.5916666666666667,19.35,30.65,900.0,0.6313559322033898,0.35259999999999997
24,785.34,130.89,0.9274574245593068,45.0,30.0,51.736666666666665,0.375,32.73,28.18,900.0,1.1612903225806452,0.8726
25,752.06,126.3,0.9306645516780765,45.0,30.0,49.544444444444444,0.375,32.34,27.53,900.0,1.1745283018867925,0.8356222222222222
26,500.3,111.4,0.9015561364050818,58.0,30.0,32.958888888888886,0.48333333333333334,28.05,25.32,900.0,1.1076923076923078,0.5558888888888889
27,852.69,141.68,0.9435786408854215,74.0,30.0,56.17333333333333,0.6166666666666667,40.39,29.61,900.0,1.3640350877192982,0.9474333333333333
28,706.46,123.72,0.9523441407848665,58.0,30.0,46.54,0.48333333333333334,30.39,27.4,900.0,1.1090047393364928,0.7849555555555556
1,2900.28,731.98,0.7866079311275486,380.0,30.0,191.06444444444443,3.1666666666666665,171.82,23.64,900.0,7.269230769230769,3.2225333333333337
2,380.35,297.58,0.8026123785457522,133.0,30.0,25.05666666666667,1.1083333333333334,24.94,27.79,900.0,0.897196261682243,0.42261111111111116
3,3.14,14.77,0.4198645598194131,4.0,30.0,0.20666666666666667,0.03333333333333333,3.9,3.12,900.0,1.25,0.003488888888888889
4,826.68,141.98,0.9160639192598823,67.0,30.0,54.46,0.5583333333333333,36.88,31.82,900.0,1.1591836734693877,0.9185333333333333
5,823.56,144.08,0.9332224834202931,73.0,30.0,54.254444444444445,0.6083333333333333,35.45,31.04,900.0,1.1422594142259415,0.9150666666666666
6,641.34,135.19,0.907258064516129,66.0,30.0,42.25,0.55,26.49,28.96,900.0,0.9147982062780269,0.7126
7,896.78,168.16,0.9088888888888889,78.0,30.0,59.077777777777776,0.65,58.96,18.57,900.0,3.174825174825175,0.9964222222222222
8,140.93,61.82,0.8965665236051502,21.0,30.0,9.284444444444444,0.175,23.25,8.83,900.0,2.6323529411764706,0.1565888888888889
