label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized
2,1726.49,255.84,0.9359678879369463,118.0,80.0,15.994375,0.36875,80.52,26.49,6400.0,3.0392156862745097,0.2697640625
3,929.51,240.19,0.7312157518343085,134.0,80.0,8.61109375,0.41875,75.06,23.38,6400.0,3.2111111111111112,0.1452359375
4,15.3,22.3,0.6809309309309309,10.0,80.0,0.14171875,0.03125,5.06,7.14,6400.0,0.7090909090909091,0.002390625
5,28.49,37.37,0.7224123182207014,20.0,80.0,0.26390625,0.0625,6.62,12.47,6400.0,0.53125,0.0044515625
6,65.54,70.8,0.7330692322203358,17.0,80.0,0.6071875,0.053125,3.77,29.35,6400.0,0.12831858407079647,0.010240625000000001
7,10722.53,596.19,0.9319104648265146,296.0,80.0,99.334375,0.925,166.75,77.53,6400.0,2.150753768844221,1.6753953125
8,2166.4,398.41,0.849999669121783,174.0,80.0,20.0696875,0.54375,22.47,150.65,6400.0,0.14913793103448275,0.3385
9,5393.93,357.06,0.9583782844265439,137.0,80.0,49.96984375,0.428125,79.22,76.49,6400.0,1.035653650254669,0.8428015625
10,5257.54,363.26,0.9612591471029934,160.0,80.0,48.70625,0.5,92.47,66.36,6400.0,1.3933463796477494,0.821490625
1,1521.18,282.63,0.9164168791976995,144.0,80.0,14.09234375,0.45,70.65,25.32,6400.0,2.7897435897435896,0.237684375
2,807.35,249.65,0.8819530170428374,113.0,80.0,7.479375,0.353125,46.23,26.1,6400.0,1.771144278606965,0.12614843750000002
3,927.3,253.69,0.901754961456454,138.0,80.0,8.590625,0.43125,57.92,23.25,6400.0,2.4916201117318435,0.144890625
4,2546.78,261.41,0.9409678947106037,134.0,80.0,23.59359375,0.41875,52.08,57.14,6400.0,0.9113636363636364,0.397934375
5,10548.3,509.55,0.9597477134614204,257.0,80.0,97.7203125,0.803125,161.17,84.16,6400.0,1.9151234567901234,1.6481718749999998
6,3453.44,282.91,0.9450128998610784,122.0,80.0,31.99296875,0.38125,56.49,72.86,6400.0,0.7754010695187166,0.5396
1,843.46,208.19,0.7100021296230568,122.0,80.0,7.81390625,0.38125,56.23,33.12,6400.0,1.6980392156862745,0.131790625
2,616.44,137.18,0.9092469587282633,72.0,80.0,5.71078125,0.225,34.94,27.92,6400.0,1.2511627906976743,0.09631875000000001
3,1167.01,674.32,0.8086483959562906,340.0,80.0,10.81125,1.0625,73.9,23.12,6400.0,3.196629213483146,0.1823453125
4,115.04,81.88,0.8552978056426332,43.0,80.0,1.06578125,0.134375,10.26,17.79,6400.0,0.5766423357664233,0.017975
5,7025.57,404.85,0.9614294485041246,201.0,80.0,65.08546875,0.628125,76.88,102.73,6400.0,0.7484197218710493,1.0977453124999998
6,1782.78,240.67,0.9382717145266521,107.0,80.0,16.51578125,0.334375,85.97,27.14,6400.0,3.1674641148325358,0.278559375
7,846.18,193.0,0.8568451974313431,88.0,80.0,7.8390625,0.275,17.14,73.12,6400.0,0.2344582593250444,0.132215625
8,3132.76,267.87,0.9574428602356725,126.0,80.0,29.0221875,0.39375,74.55,47.53,6400.0,1.5683060109289617,0.48949375000000006
9,927.3,206.72,0.8808074335148991,86.0,80.0,8.590625,0.26875,17.14,72.34,6400.0,0.236983842010772,0.144890625
10,5454.15,349.6,0.9652814261151973,142.0,80.0,50.52765625,0.44375,77.4,76.62,6400.0,1.0101694915254238,0.8522109375
11,4598.02,343.1,0.9455362097669257,169.0,80.0,42.59640625,0.528125,81.17,68.83,6400.0,1.179245283018868,0.718440625
1,5664.54,686.03,0.9432215194850422,346.0,80.0,52.47671875,1.08125,91.56,72.34,6400.0,1.2657091561938958,0.885084375
2,1145.49,306.81,0.7905114416742324,128.0,80.0,10.611875,0.4,102.21,18.44,6400.0,5.542253521126761,0.1789828125
3,3.2,16.21,0.4600484261501211,6.0,80.0,0.0296875,0.01875,3.9,2.86,6400.0,1.3636363636363635,0.0005
4,4771.39,354.33,0.9452868647041134,196.0,80.0,44.2025,0.6125,96.1,64.68,6400.0,1.4859437751004017,0.7455296875
5,656.42,196.81,0.7529163684200344,122.0,80.0,6.08109375,0.38125,25.19,64.29,6400.0,0.39191919191919194,0.102565625
6,3931.72,305.86,0.9535403116946864,116.0,80.0,36.42375,0.3625,70.13,62.21,6400.0,1.1273486430062631,0.61433125
7,4900.02,402.69,0.8962941710012402,190.0,80.0,45.39421875,0.59375,60.13,109.35,6400.0,0.5498812351543944,0.7656281250000001
8,1201.77,174.15,0.9327651887051801,70.0,80.0,11.13328125,0.21875,48.7,31.56,6400.0,1.5432098765432098,0.1877765625
9,4392.0,320.09,0.95849145498916,161.0,80.0,40.6878125,0.503125,79.87,65.58,6400.0,1.2178217821782178,0.68625
10,2730.88,276.12,0.9483184762618749,123.0,80.0,25.2990625,0.384375,58.31,51.56,6400.0,1.1309823677581865,0.4267
1,4824.7,648.38,0.9414507959598087,320.0,80.0,44.69640625,1.0,79.87,72.08,6400.0,1.1081081081081081,0.753859375
2,6.39,18.9,0.6941391941391941,6.0,80.0,0.05921875,0.01875,3.77,3.38,6400.0,1.1153846153846154,0.0009984375
3,5371.84,559.62,0.948314158448859,265.0,80.0,49.76515625,0.828125,76.62,80.65,6400.0,0.9500805152979066,0.83935
4,1394.77,387.65,0.9020660165368589,179.0,80.0,12.92125,0.559375,54.94,30.39,6400.0,1.8076923076923077,0.2179328125
5,3544.57,299.63,0.9508508241298338,148.0,80.0,32.8371875,0.4625,56.49,73.77,6400.0,0.7658450704225352,0.5538390625
6,4852.44,335.41,0.954431757110915,155.0,80.0,44.9534375,0.484375,75.58,72.47,6400.0,1.043010752688172,0.7581937499999999
7,5277.81,348.35,0.9539665022468006,172.0,80.0,48.8940625,0.5375,77.53,76.75,6400.0,1.0101522842639594,0.8246578125
8,7246.92,483.96,0.9183751549608857,231.0,80.0,67.13609375,0.721875,117.01,73.12,6400.0,1.6003552397868561,1.13233125
9,3766.95,297.24,0.9454992655058696,146.0,80.0,34.89734375,0.45625,84.81,54.03,6400.0,1.5697115384615385,0.5885859375
1,2027.79,514.3,0.9217181977782718,218.0,80.0,18.785625,0.68125,80.0,30.13,6400.0,2.6551724137931036,0.3168421875
2,1041.47,257.9,0.8079474531252044,134.0,80.0,9.64828125,0.41875,43.64,55.84,6400.0,0.7813953488372093,0.1627296875
3,2809.22,484.94,0.9324872073363267,257.0,80.0,26.02484375,0.803125,62.21,64.94,6400.0,0.958,0.438940625
4,2009.34,239.15,0.9352865902007427,96.0,80.0,18.6146875,0.3,76.62,31.04,6400.0,2.4686192468619246,0.313959375
5,3639.53,287.14,0.9490985701153672,124.0,80.0,33.716875,0.3875,57.01,72.86,6400.0,0.7825311942959001,0.5686765625
6,4129.63,321.43,0.9485522574246685,142.0,80.0,38.2571875,0.44375,92.08,56.62,6400.0,1.6261467889908257,0.6452546875
7,2349.08,239.3,0.9558244231851435,99.0,80.0,21.76203125,0.309375,59.22,49.61,6400.0,1.193717277486911,0.36704375
8,5264.47,348.68,0.9542868323942241,169.0,80.0,48.77046875,0.528125,76.88,80.39,6400.0,0.9563812600969306,0.8225734375
9,2551.02,290.51,0.9230609616922072,147.0,80.0,23.6328125,0.459375,40.39,77.14,6400.0,0.5235690235690236,0.398596875
10,5246.39,367.82,0.9673556083543768,163.0,80.0,48.60296875,0.509375,75.06,73.64,6400.0,1.0194003527336861,0.8197484375
1,97.12,68.69,0.8267049533381192,39.0,80.0,0.8996875,0.121875,16.36,10.52,6400.0,1.5555555555555556,0.015175000000000001
2,392.19,186.34,0.8479997082527989,88.0,80.0,3.63328125,0.275,30.0,24.68,6400.0,1.2157894736842105,0.0612796875
3,1.82,6.54,0.7769784172661871,0.0,80.0,0.016875,0.0,2.6,1.17,6400.0,2.2222222222222223,0.000284375
4,6172.68,569.54,0.7996552108392273,315.0,80.0,57.18421875,0.984375,171.3,65.84,6400.0,2.601577909270217,0.9644812500000001
5,236.3,89.2,0.8633226522060636,46.0,80.0,2.1890625,0.14375,16.75,27.4,6400.0,0.6113744075829384,0.036921875
6,9915.36,556.09,0.8431391671626592,314.0,80.0,91.85671875,0.98125,125.06,127.66,6400.0,0.9796541200406917,1.5492750000000002
7,3484.71,312.15,0.9516854139605155,172.0,80.0,32.28265625,0.5375,63.25,80.0,6400.0,0.7905844155844156,0.5444859375
8,3500.06,341.67,0.8586768070905728,203.0,80.0,32.42484375,0.634375,67.4,73.25,6400.0,0.9202127659574468,0.546884375
1,28.61,39.44,0.719253604749788,24.0,80.0,0.265,0.075,8.57,10.91,6400.0,0.7857142857142857,0.0044703125
2,2.48,6.45,0.8698224852071006,0.0,80.0,0.02296875,0.0,2.08,1.95,6400.0,1.0666666666666667,0.0003875
3,34.34,37.45,0.7419825072886297,13.0,80.0,0.318125,0.040625,11.56,5.45,6400.0,2.119047619047619,0.005365625000000001
4,8.69,19.0,0.7172701949860725,6.0,80.0,0.08046875,0.01875,5.84,2.99,6400.0,1.9565217391304348,0.0013578124999999999
5,16.02,25.07,0.746268656716418,6.0,80.0,0.1484375,0.01875,6.1,4.55,6400.0,1.3428571428571427,0.002503125
6,8.33,13.75,0.8415672913117547,4.0,80.0,0.0771875,0.0125,2.73,5.19,6400.0,0.525,0.0013015625
7,139.82,116.65,0.6776751410120166,64.0,80.0,1.2953125,0.2,27.66,10.39,6400.0,2.6625,0.021846874999999998
8,36.23,41.46,0.696046662346079,18.0,80.0,0.335625,0.05625,13.38,6.36,6400.0,2.1020408163265305,0.005660937499999999
9,9.83,14.74,0.8675595238095238,6.0,80.0,0.09109375,0.01875,4.55,4.29,6400.0,1.0606060606060606,0.0015359375
10,39.33,51.81,0.44427510001905124,33.0,80.0,0.364375,0.103125,15.84,8.31,6400.0,1.90625,0.0061453125
11,303.84,98.21,0.8965362794864139,55.0,80.0,2.81484375,0.171875,33.77,15.32,6400.0,2.2033898305084745,0.047474999999999996
12,43.06,55.19,0.6713121220089403,32.0,80.0,0.39890625,0.1,10.78,8.05,6400.0,1.3387096774193548,0.006728125000000001
13,2015.36,360.54,0.8255846892596815,206.0,80.0,18.67046875,0.64375,86.36,59.09,6400.0,1.4615384615384615,0.31489999999999996
14,4.2,9.14,0.8556701030927835,1.0,80.0,0.03890625,0.003125,3.38,2.34,6400.0,1.4444444444444444,0.00065625
15,193.83,147.93,0.4476123704915479,76.0,80.0,1.795625,0.2375,45.97,13.51,6400.0,3.4038461538461537,0.030285937500000002
16,4.66,11.34,0.7645429362880887,3.0,80.0,0.043125,0.009375,3.12,3.38,6400.0,0.9230769230769231,0.000728125
17,337.37,135.26,0.827767432236706,85.0,80.0,3.12546875,0.265625,33.64,36.36,6400.0,0.925,0.0527140625
18,60.75,83.7,0.41617562102830735,41.0,80.0,0.5628125,0.128125,14.68,19.74,6400.0,0.743421052631579,0.0094921875
19,198.63,111.98,0.6249071420991191,64.0,80.0,1.84015625,0.2,27.92,30.13,6400.0,0.9267241379310345,0.0310359375
20,674.33,213.55,0.8538205270576176,119.0,80.0,6.24703125,0.371875,17.27,57.92,6400.0,0.2982062780269058,0.10536406250000001
21,67.31,63.97,0.7479385307346327,33.0,80.0,0.62359375,0.103125,7.01,20.13,6400.0,0.34838709677419355,0.0105171875
22,281.23,78.6,0.876610062562431,35.0,80.0,2.6053125,0.109375,21.17,21.04,6400.0,1.0061728395061729,0.0439421875
23,171.77,80.04,0.8138085344414256,46.0,80.0,1.59125,0.14375,23.12,15.71,6400.0,1.4710743801652892,0.0268390625
24,7293.07,717.35,0.70568027521738,436.0,80.0,67.56359375,1.3625,95.32,127.92,6400.0,0.7451776649746192,1.1395421875
25,588.01,121.83,0.9246989549626015,69.0,80.0,5.44734375,0.215625,41.43,25.32,6400.0,1.6358974358974359,0.0918765625
26,2.4,6.29,0.8875,0.0,80.0,0.0221875,0.0,2.08,1.95,6400.0,1.0666666666666667,0.000375
27,191.04,110.52,0.6953772484498741,67.0,80.0,1.76984375,0.209375,12.21,39.35,6400.0,0.3102310231023102,0.029849999999999998
28,4385.1,348.18,0.9498675629760883,174.0,80.0,40.62390625,0.54375,65.06,75.71,6400.0,0.8593481989708405,0.6851718750000001
29,1527.89,230.43,0.8986736505857961,103.0,80.0,14.15453125,0.321875,25.58,71.17,6400.0,0.3594890510948905,0.2387328125
30,30.02,26.84,0.8321645628798504,12.0,80.0,0.278125,0.0375,7.14,7.79,6400.0,0.9166666666666666,0.004690625
31,32.42,45.62,0.5328527862489604,24.0,80.0,0.3003125,0.075,12.86,7.14,6400.0,1.8,0.005065625000000001
32,60.45,72.54,0.4529255655250853,38.0,80.0,0.56,0.11875,18.83,11.3,6400.0,1.6666666666666667,0.0094453125
33,68.81,46.04,0.6744916515126467,15.0,80.0,0.6375,0.046875,14.29,9.35,6400.0,1.5277777777777777,0.0107515625
34,8.94,18.26,0.7076101468624834,9.0,80.0,0.0828125,0.028125,5.32,3.51,6400.0,1.5185185185185186,0.001396875
