Area mm^2,Index
850.99,203
591.26,204
681.73,205
1653.95,206
1370.95,207
700.27,208
783.69,209
184.33,210
812.78,211
1041.86,212
777.85,213
945.4,214
743.7,215
748.83,216
823.53,217
816.36,218
853.6,219
768.17,220
760.78,221
872.2,222
821.74,223
882.22,224
862.37,225
222.57,226
794.96,227
1124.89,228
767.43,229
128.74,230
793.66,231
1533.0,232
856.03,233
830.76,234
971.6,235
199.53,236
774.29,237
1076.13,238
3277.09,239
1377.19,240
828.82,241
780.67,242
218.37,243
769.56,244
1191.73,245
846.73,246
681.6,247
1232.97,248
866.89,249
250.65,250
891.46,251
905.65,252
1486.47,253
829.09,254
704.59,255
2021.0,256
1471.68,257
853.65,258
738.1,259
719.09,260
850.48,261
758.56,262
710.71,263
1209.49,264
407.44,265
806.81,266
785.19,267
1345.72,268
834.68,269
749.35,270
955.56,271
573.32,272
782.02,273
790.59,274
1466.45,275
691.26,276
762.84,277
887.92,278
793.54,279
824.45,280
820.31,281
796.46,282
784.75,283
697.05,284
990.32,285
772.68,286
705.68,287
798.43,288
841.29,289
756.28,290
794.87,291
770.5,292
644.46,293
595.53,294
853.63,295
874.21,296
757.78,297
914.47,298
781.29,299
696.76,300
847.9,301
868.58,302
831.39,303
767.14,304
865.96,305
1028.67,306
884.43,307
842.84,308
687.32,309
779.47,310
837.17,311
639.9,312
720.49,313
832.82,314
733.51,315
788.8,316
762.99,317
796.64,318
860.84,319
726.31,320
896.88,321
681.68,322
789.91,323
717.19,324
810.15,325
816.44,326
820.73,327
812.88,328
1320.51,329
732.08,330
637.75,331
861.78,332
790.96,333
751.85,334
879.03,335
765.88,336
811.13,337
718.94,338
894.48,339
748.96,340
794.91,341
2033.97,342
718.16,343
390.89,344
586.02,345
787.03,346
198.53,347
730.07,348
754.41,349
1070.87,350
746.92,351
716.04,352
776.39,353
815.85,354
777.55,355
787.52,356
752.52,357
303.2,358
799.54,359
767.03,360
773.81,361
881.07,362
857.09,363
1165.08,364
792.0,365
861.43,366
410.73,367
818.8,368
859.18,369
896.59,370
521.49,371
735.27,372
834.81,373
838.3,374
796.02,375
318.57,376
948.88,377
817.62,378
834.49,379
819.41,380
912.68,381
769.29,382
886.0,383
769.59,384
801.48,385
833.61,386
804.87,387
740.33,388
799.1,389
717.24,390
827.74,391
589.09,392
773.69,393
769.1,394
795.77,395
939.43,396
733.53,397
744.39,398
623.7,399
784.9,400
713.0,401
457.38,402
710.69,403
792.16,404
731.61,405
332.82,406
729.33,407
804.38,408
740.92,409
776.12,410
503.95,411
607.71,412
741.32,413
779.54,414
720.09,415
476.1,416
830.27,417
874.82,418
919.92,419
749.33,420
648.86,421
929.16,422
870.97,423
666.55,424
784.46,425
514.28,426
811.4,427
789.88,428
784.28,429
719.04,430
711.37,431
771.38,432
1019.26,433
963.4,434
704.42,435
720.37,436
373.35,437
558.24,438
778.68,439
628.3,440
721.86,441
465.09,442
816.81,443
813.56,444
831.08,445
762.17,446
543.62,447
741.69,448
608.33,449
825.03,450
861.41,451
994.16,452
601.38,453
851.12,454
814.05,455
843.46,456
810.42,457
793.96,458
1031.47,459
1223.09,460
535.15,461
720.9,462
860.58,463
412.09,464
236.18,465
289.31,466
163.03,467
485.19,468
345.96,469
756.6,470
548.34,471
477.67,472
722.79,473
816.11,474
505.95,475
830.05,476
618.2,477
761.81,478
688.19,479
628.57,480
734.79,481
530.09,482
676.2,483
825.67,484
648.57,485
586.98,486
1024.69,487
793.64,488
455.4,489
529.53,490
125.54,491
580.75,492
1096.36,493
520.42,494
259.52,495
399.51,496
653.06,497
753.43,498
414.66,499
386.71,500
451.9,501
391.04,502
189.44,503
786.57,504
210.56,505
623.65,506
407.08,507
509.19,508
265.31,509
384.55,510
236.4,511
615.7,512
796.91,513
763.43,514
185.43,515
802.82,516
209.44,517
656.13,518
461.88,519
489.0,520
523.85,521
259.1,522
386.42,523
432.96,524
452.77,525
393.19,526
830.7,527
510.56,528
368.14,529
586.22,530
506.8,531
588.6,532
576.5,533
399.39,534
333.78,535
137.44,536
64.83,537
245.39,538
178.11,539
40.36,540
237.58,541
133.19,542
217.74,543
194.27,544
150.14,545
91.72,546
101.4,547
121.66,548
139.48,549
140.6,550
111.52,551
237.63,552
79.44,553
186.84,554
245.79,555
36.01,556
185.66,557
271.43,558
48.49,559
186.95,560
104.42,561
188.5,562
48.49,563
646.67,564
202.8,565
80.59,566
38.51,567
74.26,568
272.46,569
226.41,570
159.01,571
302.28,572
330.93,573
238.05,574
139.8,575
237.61,576
983.4,577
117.54,578
34.09,579
98.52,580
66.37,581
56.23,582
63.0,583
175.32,584
133.23,585
271.9,586
144.81,587
92.58,588
235.44,589
189.71,590
383.86,591
64.95,592
85.78,593
57.11,594
140.48,595
163.38,596
159.86,597
262.73,598
144.14,599
44.41,600
53.15,601
4210.72,602
3907.43,603
199.93,604
338.07,605
212.23,606
71.78,607
343.85,608
935.45,609
780.06,610
836.26,611
720.86,612
723.07,613
800.49,614
731.13,615
904.77,616
808.38,617
716.48,618
770.63,619
832.6,620
837.14,621
869.4,622
751.04,623
802.39,624
828.89,625
783.05,626
878.95,627
826.58,628
745.71,629
869.42,630
813.71,631
826.56,632
822.75,633
263.57,634
929.4,635
813.78,636
673.06,637
733.7,638
880.89,639
741.27,640
990.47,641
791.31,642
865.46,643
789.73,644
831.07,645
744.42,646
817.67,647
700.17,648
737.12,649
738.47,650
1190.52,651
851.58,652
804.37,653
857.78,654
738.94,655
769.67,656
785.07,657
900.12,658
779.51,659
1404.43,660
770.53,661
729.26,662
811.72,663
1665.61,664
795.26,665
902.83,666
798.43,667
791.87,668
800.02,669
736.9,670
852.47,671
774.36,672
856.16,673
685.26,674
1120.44,675
809.76,676
714.57,677
761.56,678
802.12,679
772.96,680
606.75,681
803.19,682
623.04,683
839.74,684
706.16,685
749.37,686
708.08,687
750.93,688
795.95,689
932.4,690
798.78,691
889.0,692
807.91,693
738.76,694
1100.67,695
885.59,696
809.49,697
863.97,698
818.4,699
2015.16,700
753.45,701
838.96,702
867.94,703
857.61,704
731.67,705
771.87,706
823.39,707
822.53,708
780.35,709
480.5,710
1011.86,711
836.62,712
834.74,713
778.76,714
674.36,715
864.56,716
910.39,717
776.13,718
793.91,719
709.01,720
1016.81,721
1034.83,722
808.41,723
568.34,724
802.71,725
826.71,726
880.62,727
873.79,728
793.91,729
642.91,730
804.92,731
738.66,732
792.53,733
728.28,734
625.26,735
791.18,736
733.65,737
803.96,738
898.3,739
775.29,740
763.55,741
760.9,742
821.62,743
793.54,744
844.78,745
779.32,746
708.9,747
837.66,748
793.76,749
921.84,750
819.93,751
900.34,752
819.39,753
937.19,754
824.83,755
622.95,756
738.07,757
796.78,758
816.98,759
1189.29,760
2033.8,761
756.89,762
833.78,763
730.78,764
724.4,765
788.45,766
812.13,767
865.29,768
791.72,769
825.43,770
668.53,771
789.88,772
528.96,773
677.18,774
789.47,775
782.46,776
845.57,777
765.59,778
1328.87,779
751.36,780
753.62,781
689.49,782
374.92,783
793.79,784
521.3,785
760.03,786
858.12,787
713.42,788
3090.38,789
599.26,790
842.55,791
835.45,792
652.86,793
913.95,794
159.13,795
1477.65,796
894.8,797
812.18,798
761.68,799
199.8,800
1658.51,801
973.25,802
833.02,803
798.89,804
326.8,805
850.99,806
591.26,807
681.73,808
1653.95,809
1370.95,810
700.27,811
783.69,812
184.33,813
812.78,814
1041.86,815
777.85,816
945.4,817
743.7,818
748.83,819
823.53,820
816.36,821
853.6,822
768.17,823
760.78,824
872.2,825
821.74,826
882.22,827
862.37,828
222.57,829
794.96,830
1124.89,831
767.43,832
128.74,833
793.66,834
1533.0,835
856.03,836
830.76,837
971.6,838
199.53,839
774.29,840
1076.13,841
3277.09,842
1377.19,843
828.82,844
780.67,845
218.37,846
769.56,847
1191.73,848
846.73,849
681.6,850
1232.97,851
866.89,852
250.65,853
891.46,854
905.65,855
1486.47,856
829.09,857
704.59,858
2021.0,859
1471.68,860
853.65,861
738.1,862
719.09,863
850.48,864
758.56,865
710.71,866
1209.49,867
407.44,868
806.81,869
785.19,870
1345.72,871
834.68,872
749.35,873
955.56,874
573.32,875
782.02,876
790.59,877
1466.45,878
691.26,879
762.84,880
887.92,881
793.54,882
824.45,883
820.31,884
796.46,885
784.75,886
697.05,887
990.32,888
772.68,889
705.68,890
798.43,891
841.29,892
756.28,893
794.87,894
770.5,895
644.46,896
595.53,897
853.63,898
874.21,899
757.78,900
914.47,901
781.29,902
696.76,903
847.9,904
868.58,905
831.39,906
767.14,907
865.96,908
1028.67,909
884.43,910
842.84,911
687.32,912
779.47,913
837.17,914
639.9,915
720.49,916
832.82,917
733.51,918
788.8,919
762.99,920
796.64,921
860.84,922
726.31,923
896.88,924
681.68,925
789.91,926
717.19,927
810.15,928
816.44,929
820.73,930
812.88,931
1320.51,932
732.08,933
637.75,934
861.78,935
790.96,936
751.85,937
879.03,938
765.88,939
811.13,940
718.94,941
894.48,942
748.96,943
794.91,944
2033.97,945
718.16,946
390.89,947
586.02,948
787.03,949
198.53,950
730.07,951
754.41,952
1070.87,953
746.92,954
716.04,955
776.39,956
815.85,957
777.55,958
787.52,959
752.52,960
303.2,961
799.54,962
767.03,963
773.81,964
881.07,965
857.09,966
1165.08,967
792.0,968
861.43,969
410.73,970
818.8,971
859.18,972
896.59,973
521.49,974
735.27,975
834.81,976
838.3,977
796.02,978
318.57,979
948.88,980
817.62,981
834.49,982
819.41,983
912.68,984
769.29,985
886.0,986
769.59,987
801.48,988
833.61,989
804.87,990
740.33,991
799.1,992
717.24,993
827.74,994
589.09,995
773.69,996
769.1,997
795.77,998
939.43,999
733.53,1000
744.39,1001
623.7,1002
784.9,1003
713.0,1004
457.38,1005
710.69,1006
792.16,1007
731.61,1008
332.82,1009
729.33,1010
804.38,1011
740.92,1012
776.12,1013
503.95,1014
607.71,1015
741.32,1016
779.54,1017
720.09,1018
476.1,1019
830.27,1020
874.82,1021
919.92,1022
749.33,1023
648.86,1024
929.16,1025
870.97,1026
666.55,1027
784.46,1028
514.28,1029
811.4,1030
789.88,1031
784.28,1032
719.04,1033
711.37,1034
771.38,1035
1019.26,1036
963.4,1037
704.42,1038
720.37,1039
373.35,1040
558.24,1041
778.68,1042
628.3,1043
721.86,1044
465.09,1045
816.81,1046
813.56,1047
831.08,1048
762.17,1049
543.62,1050
741.69,1051
608.33,1052
825.03,1053
861.41,1054
994.16,1055
601.38,1056
851.12,1057
814.05,1058
843.46,1059
810.42,1060
793.96,1061
1031.47,1062
1223.09,1063
535.15,1064
720.9,1065
860.58,1066
412.09,1067
236.18,1068
289.31,1069
163.03,1070
485.19,1071
345.96,1072
756.6,1073
548.34,1074
477.67,1075
722.79,1076
816.11,1077
505.95,1078
830.05,1079
618.2,1080
761.81,1081
688.19,1082
628.57,1083
734.79,1084
530.09,1085
676.2,1086
825.67,1087
648.57,1088
586.98,1089
1024.69,1090
793.64,1091
455.4,1092
529.53,1093
125.54,1094
580.75,1095
1096.36,1096
520.42,1097
259.52,1098
399.51,1099
653.06,1100
753.43,1101
414.66,1102
386.71,1103
451.9,1104
391.04,1105
189.44,1106
786.57,1107
210.56,1108
623.65,1109
407.08,1110
509.19,1111
265.31,1112
384.55,1113
236.4,1114
615.7,1115
796.91,1116
763.43,1117
185.43,1118
802.82,1119
209.44,1120
656.13,1121
461.88,1122
489.0,1123
523.85,1124
259.1,1125
386.42,1126
432.96,1127
452.77,1128
393.19,1129
830.7,1130
510.56,1131
368.14,1132
586.22,1133
506.8,1134
588.6,1135
576.5,1136
399.39,1137
333.78,1138
137.44,1139
64.83,1140
245.39,1141
178.11,1142
40.36,1143
237.58,1144
133.19,1145
217.74,1146
194.27,1147
150.14,1148
91.72,1149
101.4,1150
121.66,1151
139.48,1152
140.6,1153
111.52,1154
237.63,1155
79.44,1156
186.84,1157
245.79,1158
36.01,1159
185.66,1160
271.43,1161
48.49,1162
186.95,1163
104.42,1164
188.5,1165
48.49,1166
646.67,1167
202.8,1168
80.59,1169
38.51,1170
74.26,1171
272.46,1172
226.41,1173
159.01,1174
302.28,1175
330.93,1176
238.05,1177
139.8,1178
237.61,1179
983.4,1180
117.54,1181
34.09,1182
98.52,1183
66.37,1184
56.23,1185
63.0,1186
175.32,1187
133.23,1188
271.9,1189
144.81,1190
92.58,1191
235.44,1192
189.71,1193
383.86,1194
64.95,1195
85.78,1196
57.11,1197
140.48,1198
163.38,1199
159.86,1200
262.73,1201
144.14,1202
44.41,1203
53.15,1204
4210.72,1205
3907.43,1206
