0,1,83972
1,2,918197
2,3,68686
3,4,517217
4,5,43579
0,1,496145
1,2,573384
2,3,703577
3,4,167249
4,5,8470
0,1,545792
1,2,488939
2,3,545022
3,4,497322
0,1,499984
1,2,546550
2,3,590667
3,4,498056
0,1,482561
1,2,400492
2,3,27747
3,4,19292
4,5,158147
5,6,792872
6,7,11707
7,8,13769
0,1,486761
1,2,721274
2,3,1015036
0,1,1714468
0,1,76896
1,2,381036
2,3,5957
3,4,402279
4,5,904878
0,1,549021
1,2,508969
2,3,938791
0,1,92545
1,2,242271
2,3,363930
3,4,22369
4,5,41137
5,6,59804
6,7,84608
7,8,85250
8,9,506694
9,10,8106
0,1,90443
1,2,15235
2,3,50371
3,4,11390
4,5,76292
5,6,88279
0,1,429078
1,2,558576
2,3,239316
3,4,330120
0,1,215355
1,2,392000
2,3,394321
3,4,319326
0,1,94371
1,2,799021
2,3,772448
3,4,218371
0,1,968210
1,2,1035585
0,1,805434
1,2,822997
0,1,535667
1,2,382946
2,3,289319
3,4,374916
0,1,628425
0,1,83972
1,2,918197
2,3,68686
3,4,517217
4,5,43579
0,1,496145
1,2,573384
2,3,703577
3,4,167249
4,5,8470
0,1,545792
1,2,488939
2,3,545022
3,4,497322
0,1,499984
1,2,546550
2,3,590667
3,4,498056
0,1,482561
1,2,400492
2,3,27747
3,4,19292
4,5,158147
5,6,792872
6,7,11707
7,8,13769
0,1,486761
1,2,721274
2,3,1015036
0,1,1714468
0,1,76896
1,2,381036
2,3,5957
3,4,402279
4,5,904878
0,1,549021
1,2,508969
2,3,938791
0,1,92545
1,2,242271
2,3,363930
3,4,22369
4,5,41137
5,6,59804
6,7,84608
7,8,85250
8,9,506694
9,10,8106
0,1,90443
1,2,15235
2,3,50371
3,4,11390
4,5,76292
5,6,88279
0,1,429078
1,2,558576
2,3,239316
3,4,330120
0,1,215355
1,2,392000
2,3,394321
3,4,319326
0,1,94371
1,2,799021
2,3,772448
3,4,218371
0,1,968210
1,2,1035585
0,1,805434
1,2,822997
0,1,535667
1,2,382946
2,3,289319
3,4,374916
0,1,628425
