0,1,157767
1,2,176322
2,3,123012
3,4,354780
4,5,162729
5,6,110537
6,7,171058
0,1,105494
1,2,129896
2,3,213474
3,4,493504
4,5,53036
5,6,201367
6,7,329058
7,8,109063
0,1,130131
1,2,147277
2,3,164620
3,4,290977
4,5,170214
5,6,84100
6,7,181834
7,8,182881
8,9,182006
0,1,49065
1,2,17032
2,3,38567
3,4,73586
4,5,8651
5,6,156284
6,7,199494
7,8,11178
8,9,40075
9,10,167885
10,11,28829
11,12,96543
12,13,45426
13,14,167408
14,15,148571
15,16,73621
0,1,285353
1,2,204746
2,3,180561
3,4,276862
4,5,43569
5,6,297034
6,7,59613
7,8,191535
8,9,102330
0,1,174429
1,2,178667
2,3,169077
3,4,246111
4,5,184633
5,6,342923
6,7,185310
7,8,175519
0,1,51462
1,2,172262
2,3,194415
3,4,150669
4,5,112260
5,6,192755
6,7,179637
7,8,283603
8,9,201760
9,10,124055
0,1,11043
1,2,52715
2,3,8815
3,4,142875
4,5,351837
5,6,68263
6,7,199024
7,8,202313
8,9,8623
9,10,3921
10,11,53462
11,12,185978
12,13,147594
13,14,160027
0,1,62645
1,2,69468
2,3,106766
3,4,101082
4,5,34345
5,6,130134
6,7,281057
7,8,163715
8,9,173322
9,10,169333
10,11,101899
11,12,65012
0,1,171500
1,2,55223
2,3,24240
3,4,9089
4,5,5061
5,6,31535
6,7,86817
7,8,14154
8,9,30943
9,10,50570
10,11,3661
11,12,3308
12,13,43517
13,14,19730
14,15,85516
15,16,16572
16,17,50164
17,18,139000
18,19,17779
19,20,83134
20,21,30110
21,22,99381
0,1,56618
1,2,152188
2,3,142720
3,4,72603
4,5,150140
5,6,2120
6,7,22005
7,8,98669
8,9,115789
9,10,201234
10,11,183377
11,12,118513
12,13,83597
13,14,12863
0,1,46960
1,2,26627
2,3,48589
3,4,67754
4,5,53799
5,6,83489
6,7,32063
7,8,62711
8,9,90539
9,10,64759
10,11,2796
11,12,77947
12,13,81503
13,14,111590
14,15,59183
15,16,30868
16,17,30892
17,18,44528
18,19,39776
19,20,100371
0,1,158223
1,2,154027
2,3,158408
3,4,10816
4,5,138593
5,6,3125
6,7,187021
7,8,103326
8,9,28979
9,10,4596
10,11,286723
11,12,7007
12,13,159088
13,14,80438
14,15,13407
15,16,13067
16,17,31456
0,1,41675
1,2,47014
2,3,193454
3,4,12217
4,5,5060
5,6,130044
6,7,63859
7,8,25343
8,9,89177
9,10,64752
10,11,67219
11,12,69031
12,13,49543
13,14,54176
14,15,23336
15,16,63078
16,17,29956
17,18,158987
18,19,12793
19,20,97326
20,21,47287
0,1,15198
1,2,20174
2,3,12338
3,4,22032
4,5,4525
5,6,37122
6,7,18118
7,8,17421
8,9,10993
9,10,4883
10,11,19752
11,12,24937
12,13,5520
13,14,56374
14,15,19624
0,1,157767
1,2,176322
2,3,123012
3,4,354780
4,5,162729
5,6,110537
6,7,171058
0,1,105494
1,2,129896
2,3,213474
3,4,493504
4,5,53036
5,6,201367
6,7,329058
7,8,109063
0,1,130131
1,2,147277
2,3,164620
3,4,290977
4,5,170214
5,6,84100
6,7,181834
7,8,182881
8,9,182006
0,1,49065
1,2,17032
2,3,38567
3,4,73586
4,5,8651
5,6,156284
6,7,199494
7,8,11178
8,9,40075
9,10,167885
10,11,28829
11,12,96543
12,13,45426
13,14,167408
14,15,148571
15,16,73621
0,1,285353
1,2,204746
2,3,180561
3,4,276862
4,5,43569
5,6,297034
6,7,59613
7,8,191535
8,9,102330
0,1,174429
1,2,178667
2,3,169077
3,4,246111
4,5,184633
5,6,342923
6,7,185310
7,8,175519
0,1,51462
1,2,172262
2,3,194415
3,4,150669
4,5,112260
5,6,192755
6,7,179637
7,8,283603
8,9,201760
9,10,124055
0,1,11043
1,2,52715
2,3,8815
3,4,142875
4,5,351837
5,6,68263
6,7,199024
7,8,202313
8,9,8623
9,10,3921
10,11,53462
11,12,185978
12,13,147594
13,14,160027
0,1,62645
1,2,69468
2,3,106766
3,4,101082
4,5,34345
5,6,130134
6,7,281057
7,8,163715
8,9,173322
9,10,169333
10,11,101899
11,12,65012
0,1,171500
1,2,55223
2,3,24240
3,4,9089
4,5,5061
5,6,31535
6,7,86817
7,8,14154
8,9,30943
9,10,50570
10,11,3661
11,12,3308
12,13,43517
13,14,19730
14,15,85516
15,16,16572
16,17,50164
17,18,139000
18,19,17779
19,20,83134
20,21,30110
21,22,99381
0,1,56618
1,2,152188
2,3,142720
3,4,72603
4,5,150140
5,6,2120
6,7,22005
7,8,98669
8,9,115789
9,10,201234
10,11,183377
11,12,118513
12,13,83597
13,14,12863
0,1,46960
1,2,26627
2,3,48589
3,4,67754
4,5,53799
5,6,83489
6,7,32063
7,8,62711
8,9,90539
9,10,64759
10,11,2796
11,12,77947
12,13,81503
13,14,111590
14,15,59183
15,16,30868
16,17,30892
17,18,44528
18,19,39776
19,20,100371
0,1,158223
1,2,154027
2,3,158408
3,4,10816
4,5,138593
5,6,3125
6,7,187021
7,8,103326
8,9,28979
9,10,4596
10,11,286723
11,12,7007
12,13,159088
13,14,80438
14,15,13407
15,16,13067
16,17,31456
0,1,41675
1,2,47014
2,3,193454
3,4,12217
4,5,5060
5,6,130044
6,7,63859
7,8,25343
8,9,89177
9,10,64752
10,11,67219
11,12,69031
12,13,49543
13,14,54176
14,15,23336
15,16,63078
16,17,29956
17,18,158987
18,19,12793
19,20,97326
20,21,47287
0,1,15198
1,2,20174
2,3,12338
3,4,22032
4,5,4525
5,6,37122
6,7,18118
7,8,17421
8,9,10993
9,10,4883
10,11,19752
11,12,24937
12,13,5520
13,14,56374
14,15,19624
