label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,72.71,7.17,0.802046511627907,26,20,10.7775,0.325,1.59,1.32,400,1.205128205128205,0.181775,NO_CATEGORY
2,61.19,6.77,0.7874972867375732,25,20,9.07,0.3125,1.7,1.15,400,1.4852941176470589,0.152975,NO_CATEGORY
3,4.18,1.61,0.6775956284153005,4,20,0.62,0.05,0.62,0.32,400,1.9473684210526316,0.01045,NO_CATEGORY
4,119.89,8.99,0.7516920473773265,43,20,17.77,0.5375,2.7,1.43,400,1.8823529411764706,0.299725,NO_CATEGORY
5,85.66,8.31,0.8312602291325696,28,20,12.6975,0.35,2.28,1.13,400,2.014925373134328,0.21414999999999998,NO_CATEGORY
6,221.37,12.04,0.8415619389587073,47,20,32.8125,0.5875,2.66,2.04,400,1.3057851239669422,0.5534250000000001,NO_CATEGORY
7,73.54,6.97,0.8123719023663126,17,20,10.9,0.2125,2.14,1.01,400,2.1166666666666667,0.18385,NO_CATEGORY
8,319.6,15.53,0.8972064393939394,57,20,47.3725,0.7125,2.58,2.82,400,0.9161676646706587,0.799,NO_CATEGORY
9,67.5,15.38,0.6650049850448654,57,20,10.005,0.7125,2.28,1.18,400,1.9285714285714286,0.16875,NO_CATEGORY
10,397.64,12.64,0.9131259924861536,49,20,58.94,0.6125,2.72,3.41,400,0.7970297029702971,0.9941,NO_CATEGORY
11,318.87,11.93,0.9048097631012204,46,20,47.265,0.575,2.53,2.68,400,0.9433962264150944,0.797175,NO_CATEGORY
12,347.8,11.94,0.9123528891248562,40,20,51.5525,0.5,2.6,2.95,400,0.88,0.8695,NO_CATEGORY
13,322.31,12.26,0.8960892806902373,33,20,47.775,0.4125,2.58,2.77,400,0.9329268292682927,0.805775,NO_CATEGORY
14,401.87,13.95,0.9122827169002221,46,20,59.5675,0.575,2.58,3.39,400,0.7611940298507462,1.004675,NO_CATEGORY
15,301.77,13.13,0.8746578021118498,54,20,44.73,0.675,2.55,2.65,400,0.9617834394904459,0.7544249999999999,NO_CATEGORY
16,207.79,16.12,0.8228693561314454,57,20,30.8,0.7125,2.24,2.41,400,0.9300699300699301,0.519475,NO_CATEGORY
17,388.88,12.64,0.9194847663104163,39,20,57.6425,0.4875,2.66,2.99,400,0.8926553672316384,0.9722,NO_CATEGORY
18,308.57,11.73,0.8906143510855807,35,20,45.7375,0.4375,2.51,2.88,400,0.8713450292397661,0.771425,NO_CATEGORY
19,334.76,12.66,0.891363901737998,53,20,49.62,0.6625,2.63,2.87,400,0.9176470588235294,0.8369,NO_CATEGORY
20,380.3,11.84,0.9154317729690228,36,20,56.37,0.45,2.73,2.87,400,0.9529411764705882,0.95075,NO_CATEGORY
21,392.76,12.28,0.9198893936401343,37,20,58.2175,0.4625,2.63,2.97,400,0.8863636363636364,0.9819,NO_CATEGORY
22,341.47,11.78,0.9118998288442483,34,20,50.615,0.425,2.68,2.56,400,1.0460526315789473,0.8536750000000001,NO_CATEGORY
23,325.55,10.98,0.9219526175009553,33,20,48.255,0.4125,2.5,2.83,400,0.8809523809523809,0.813875,NO_CATEGORY
24,399.95,12.97,0.9094500268466672,58,20,59.2825,0.725,3.1,3.15,400,0.983957219251337,0.999875,NO_CATEGORY
25,385.98,13.4,0.9125892251864258,43,20,57.2125,0.5375,2.66,3.1,400,0.8586956521739131,0.9649500000000001,NO_CATEGORY
26,398.68,12.21,0.9174461478750242,29,20,59.095,0.3625,2.58,3.44,400,0.75,0.9967,NO_CATEGORY
27,415.87,12.43,0.8955110045761604,30,20,61.6425,0.375,2.53,3.37,400,0.75,1.039675,NO_CATEGORY
28,336.19,11.7,0.9239362195235005,31,20,49.8325,0.3875,2.58,2.78,400,0.9272727272727272,0.840475,NO_CATEGORY
29,375.05,12.85,0.9172923026152958,44,20,55.5925,0.55,2.66,3.22,400,0.8272251308900523,0.937625,NO_CATEGORY
30,399.48,11.79,0.9201989199269591,32,20,59.2125,0.4,2.61,2.93,400,0.8908045977011494,0.9987,NO_CATEGORY
31,402.63,12.0,0.9247695049198109,47,20,59.68,0.5875,2.48,3.83,400,0.6475770925110133,1.006575,NO_CATEGORY
32,404.03,14.51,0.9036553623297748,57,20,59.8875,0.7125,2.48,4.05,400,0.6125,1.0100749999999998,NO_CATEGORY
33,366.3,12.27,0.9102263202011736,43,20,54.295,0.5375,2.6,2.88,400,0.9005847953216374,0.9157500000000001,NO_CATEGORY
34,420.64,14.25,0.8969609782413235,45,20,62.35,0.5625,2.8,3.22,400,0.8691099476439791,1.0515999999999999,NO_CATEGORY
35,414.96,14.04,0.9021340569081843,48,20,61.5075,0.6,2.61,3.66,400,0.7142857142857143,1.0373999999999999,NO_CATEGORY
36,363.77,12.36,0.8926782831836431,54,20,53.92,0.675,2.9,3.22,400,0.900523560209424,0.9094249999999999,NO_CATEGORY
37,410.56,13.73,0.8854856311385959,44,20,60.855,0.55,2.68,3.81,400,0.7035398230088495,1.0264,NO_CATEGORY
38,411.86,13.97,0.8681385096700797,48,20,61.0475,0.6,2.7,3.29,400,0.8205128205128205,1.02965,NO_CATEGORY
39,300.32,10.58,0.9319097712880097,21,20,44.515,0.2625,2.13,2.7,400,0.7875,0.7508,NO_CATEGORY
40,287.45,11.42,0.8941762854144806,41,20,42.6075,0.5125,2.36,2.93,400,0.8045977011494253,0.718625,NO_CATEGORY
41,392.63,13.83,0.9164239036296354,51,20,58.1975,0.6375,2.73,3.0,400,0.9101123595505618,0.981575,NO_CATEGORY
42,477.57,13.37,0.9364974367454937,43,20,70.7875,0.5375,2.8,3.59,400,0.7793427230046949,1.193925,NO_CATEGORY
43,373.06,12.92,0.907185628742515,50,20,55.2975,0.625,2.7,2.9,400,0.9302325581395349,0.93265,NO_CATEGORY
44,374.85,11.32,0.9104129116827789,29,20,55.5625,0.3625,2.61,2.9,400,0.9011627906976745,0.9371250000000001,NO_CATEGORY
45,357.16,13.05,0.9042230667406806,45,20,52.94,0.5625,2.66,2.82,400,0.9461077844311377,0.8929,NO_CATEGORY
46,402.95,15.37,0.9075403608736942,47,20,59.7275,0.5875,2.72,3.24,400,0.8385416666666666,1.007375,NO_CATEGORY
47,202.87,9.05,0.906405425772419,27,20,30.07,0.3375,1.91,2.53,400,0.7533333333333333,0.507175,NO_CATEGORY
48,293.12,11.19,0.8905457340507302,37,20,43.4475,0.4625,2.45,2.7,400,0.90625,0.7328,NO_CATEGORY
49,402.41,14.7,0.8805033767575746,55,20,59.6475,0.6875,2.5,3.86,400,0.6462882096069869,1.0060250000000002,NO_CATEGORY
50,369.89,13.24,0.9158905825850908,47,20,54.8275,0.5875,2.6,2.95,400,0.88,0.924725,NO_CATEGORY
51,339.35,11.42,0.9187634138545139,27,20,50.3,0.3375,2.61,2.51,400,1.0402684563758389,0.8483750000000001,NO_CATEGORY
52,391.77,12.98,0.9104378160153647,42,20,58.07,0.525,2.65,3.12,400,0.8486486486486486,0.979425,NO_CATEGORY
53,332.1,11.29,0.91241890639481,41,20,49.225,0.5125,2.6,3.02,400,0.8603351955307262,0.83025,NO_CATEGORY
54,374.73,13.68,0.885743900494339,52,20,55.545,0.65,2.61,3.09,400,0.8469945355191257,0.936825,NO_CATEGORY
55,334.63,11.04,0.918688646045564,30,20,49.6,0.375,2.51,2.75,400,0.9141104294478528,0.836575,NO_CATEGORY
56,214.47,13.32,0.8429007026382076,47,20,31.79,0.5875,2.38,1.92,400,1.236842105263158,0.536175,NO_CATEGORY
57,381.36,13.9,0.9143145976546705,46,20,56.5275,0.575,2.46,3.91,400,0.6293103448275862,0.9534,NO_CATEGORY
58,324.67,12.86,0.8776328986960883,44,20,48.125,0.55,2.68,3.44,400,0.7794117647058824,0.811675,NO_CATEGORY
59,385.85,13.33,0.9224224829643966,51,20,57.1925,0.6375,2.63,2.9,400,0.9069767441860465,0.9646250000000001,NO_CATEGORY
60,339.48,11.77,0.908631274828458,31,20,50.32,0.3875,2.56,2.65,400,0.9681528662420382,0.8487,NO_CATEGORY
61,291.85,13.05,0.897045101088647,37,20,43.26,0.4625,2.53,2.43,400,1.0416666666666667,0.7296250000000001,NO_CATEGORY
62,283.62,10.84,0.9205671429353479,30,20,42.04,0.375,2.4,2.6,400,0.922077922077922,0.70905,NO_CATEGORY
63,252.17,11.12,0.887984795391103,38,20,37.3775,0.475,2.6,2.16,400,1.203125,0.630425,NO_CATEGORY
64,255.49,10.9,0.8906396989651929,41,20,37.87,0.5125,2.38,2.24,400,1.0601503759398496,0.638725,NO_CATEGORY
