label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,3364.34,480.58,0.9416741019794455,217,70,40.70857142857143,0.775,56.1,70.0,4900,0.8014842300556586,0.6866,NO_CATEGORY
2,1578.16,217.07,0.9383925706033376,119,70,19.095714285714287,0.425,35.58,55.06,4900,0.6462264150943396,0.3220734693877551,NO_CATEGORY
3,360.26,105.72,0.8999368021908574,49,70,4.359183673469388,0.175,29.09,16.62,4900,1.75,0.07352244897959183,NO_CATEGORY
4,933.17,244.63,0.8750415157601733,134,70,11.291428571428572,0.4785714285714286,20.78,59.35,4900,0.350109409190372,0.19044285714285714,NO_CATEGORY
5,3633.22,415.75,0.8827755215782378,185,70,43.96204081632653,0.6607142857142857,44.42,108.18,4900,0.4105642256902761,0.741473469387755,NO_CATEGORY
6,3110.16,260.65,0.9511288084713504,117,70,37.63306122448979,0.41785714285714287,50.78,70.52,4900,0.7200736648250461,0.6347265306122448,NO_CATEGORY
7,51.93,89.71,0.4724566518336658,50,70,0.6283673469387755,0.17857142857142858,10.78,19.35,4900,0.5570469798657718,0.01059795918367347,NO_CATEGORY
8,4989.26,359.69,0.9598367251583428,184,70,60.37020408163265,0.6571428571428571,79.48,70.26,4900,1.1312384473197783,1.0182163265306123,NO_CATEGORY
9,759.27,212.87,0.873675425998525,105,70,9.187142857142858,0.375,17.4,71.56,4900,0.24319419237749546,0.1549530612244898,NO_CATEGORY
10,2912.15,314.93,0.8283375870737464,144,70,35.23714285714286,0.5142857142857142,49.22,90.52,4900,0.5437589670014347,0.5943163265306123,NO_CATEGORY
11,1892.15,223.5,0.9515755545188516,107,70,22.895102040816326,0.3821428571428571,31.43,68.31,4900,0.4600760456273764,0.38615306122448984,NO_CATEGORY
12,2026.34,227.26,0.9385800443736133,82,70,24.518775510204083,0.29285714285714287,34.16,69.09,4900,0.4943609022556391,0.41353877551020407,NO_CATEGORY
13,3263.44,272.83,0.953049423215218,126,70,39.487755102040815,0.45,52.34,68.7,4900,0.7618147448015122,0.6660081632653061,NO_CATEGORY
14,763.57,166.33,0.9071636108606352,82,70,9.239183673469388,0.29285714285714287,18.44,48.18,4900,0.38274932614555257,0.15583061224489797,NO_CATEGORY
