label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,343.63,126.02,0.8810759384189587,75,20,50.935,0.9375,21.3,28.83,400,0.7387387387387387,0.859075,3
2,301.84,88.72,0.8975825057678805,45,20,44.74,0.5625,20.13,19.48,400,1.0333333333333334,0.7545999999999999,3
3,338.32,85.82,0.928227672373901,24,20,50.1475,0.3,18.7,22.08,400,0.8470588235294118,0.8458,3
4,2.55,7.09,0.8342541436464088,1,20,0.3775,0.0125,1.69,2.47,400,0.6842105263157895,0.006375,0
5,142.5,174.35,0.7182080924855492,76,20,21.1225,0.95,18.18,15.32,400,1.1864406779661016,0.35625,2
6,345.13,104.75,0.8770358306188925,61,20,51.1575,0.7625,19.74,24.03,400,0.8216216216216217,0.862825,3
7,350.73,87.29,0.9213966059639328,26,20,51.9875,0.325,18.05,24.42,400,0.7393617021276596,0.8768250000000001,3
8,290.93,94.95,0.9006840373870816,38,20,43.1225,0.475,19.22,18.31,400,1.049645390070922,0.727325,3
9,3.61,13.49,0.5376884422110553,5,20,0.535,0.0625,3.25,3.25,400,1.0,0.009025,0
10,338.24,96.59,0.9170058073071471,49,20,50.135,0.6125,19.35,21.69,400,0.8922155688622755,0.8456,NO_CATEGORY
11,4.1,16.11,0.5799522673031027,6,20,0.6075,0.075,1.95,5.06,400,0.38461538461538464,0.010249999999999999,NO_CATEGORY
12,392.19,95.64,0.9165188601158804,39,20,58.1325,0.4875,20.13,24.16,400,0.8333333333333334,0.980475,NO_CATEGORY
13,364.55,98.76,0.8936944387016746,42,20,54.035,0.525,21.56,23.9,400,0.9021739130434783,0.911375,NO_CATEGORY
14,257.95,97.95,0.8677446808510638,44,20,38.235,0.55,18.7,18.57,400,1.006993006993007,0.644875,NO_CATEGORY
15,247.51,104.96,0.865526393394279,56,20,36.6875,0.7,17.4,22.21,400,0.783625730994152,0.618775,NO_CATEGORY
16,302.68,86.04,0.8802236609770453,27,20,44.865,0.3375,20.26,20.39,400,0.9936305732484076,0.7567,NO_CATEGORY
17,286.0,89.2,0.8825795034611982,42,20,42.3925,0.525,16.1,24.94,400,0.6458333333333334,0.715,NO_CATEGORY
18,397.96,124.44,0.9168091389493317,55,20,58.9875,0.6875,20.78,22.21,400,0.935672514619883,0.9948999999999999,NO_CATEGORY
19,355.25,90.5,0.9204649739981646,39,20,52.6575,0.4875,18.31,23.25,400,0.7877094972067039,0.888125,NO_CATEGORY
20,397.84,101.63,0.9009587105152591,50,20,58.97,0.625,20.91,25.32,400,0.8256410256410256,0.9945999999999999,NO_CATEGORY
21,3.15,8.45,0.7857142857142857,1,20,0.4675,0.0125,2.99,2.08,400,1.4375,0.007875,NO_CATEGORY
22,178.29,109.33,0.7519026957820613,58,20,26.4275,0.725,18.83,20.52,400,0.9177215189873418,0.445725,NO_CATEGORY
23,171.8,68.38,0.8729859444634899,34,20,25.465,0.425,11.95,20.78,400,0.575,0.42950000000000005,NO_CATEGORY
24,387.57,93.99,0.917142286968669,41,20,57.4475,0.5125,20.52,22.21,400,0.9239766081871345,0.968925,NO_CATEGORY
25,636.09,135.72,0.8116646938555903,54,20,94.285,0.675,38.83,23.77,400,1.633879781420765,1.590225,NO_CATEGORY
26,773.01,140.46,0.9070973360250169,75,20,114.58,0.9375,40.65,27.53,400,1.4764150943396226,1.932525,NO_CATEGORY
27,599.14,125.81,0.9293375889493511,58,20,88.8075,0.725,29.48,24.29,400,1.213903743315508,1.49785,NO_CATEGORY
28,474.4,106.79,0.9049871299871299,58,20,70.3175,0.725,21.69,32.47,400,0.668,1.186,NO_CATEGORY
29,338.15,101.83,0.8525322107411659,62,20,50.1225,0.775,19.87,22.73,400,0.8742857142857143,0.845375,NO_CATEGORY
30,370.79,97.66,0.9031674951727537,39,20,54.96,0.4875,20.39,22.86,400,0.8920454545454546,0.9269750000000001,NO_CATEGORY
31,358.24,94.46,0.9097528590397053,41,20,53.1,0.5125,19.48,22.6,400,0.8620689655172413,0.8956000000000001,NO_CATEGORY
32,369.4,98.1,0.9032125036083962,57,20,54.755,0.7125,21.56,20.91,400,1.031055900621118,0.9235,NO_CATEGORY
33,367.11,93.52,0.9162316888365044,57,20,54.415,0.7125,23.64,21.82,400,1.0833333333333333,0.917775,NO_CATEGORY
34,335.57,91.84,0.8948457317621661,47,20,49.74,0.5875,21.3,21.56,400,0.9879518072289156,0.838925,NO_CATEGORY
