label,area,perimeter,solidity,corners,area_size,size_normalized,corners_normalized,width,height,perfect_area,width_to_height_ratio,area_normalized,category
1,658.63,150.97,0.8674308054555956,80,40,24.40625,0.5,49.87,19.22,1600,2.5945945945945947,0.41164375,1
2,1504.52,193.39,0.903889023994812,84,40,55.751875,0.525,42.21,42.6,1600,0.9908536585365854,0.940325,2
3,1446.13,187.05,0.9479800101718152,110,40,53.588125,0.6875,46.88,39.09,1600,1.1993355481727574,0.9038312500000001,2
4,1319.53,187.02,0.9371144516979099,89,40,48.896875,0.55625,42.08,41.43,1600,1.0156739811912225,0.82470625,2
5,913.79,146.96,0.9229655372140168,64,40,33.861875,0.4,44.94,26.62,1600,1.6878048780487804,0.57111875,1
6,1438.47,181.12,0.9353080516745992,66,40,53.304375,0.4125,42.34,39.74,1600,1.065359477124183,0.89904375,2
7,1547.66,182.51,0.9376475276662273,78,40,57.350625,0.4875,43.77,40.91,1600,1.0698412698412698,0.9672875000000001,2
8,1359.72,178.37,0.949933425241849,85,40,50.38625,0.53125,37.27,47.53,1600,0.7841530054644809,0.849825,2
9,1071.81,162.72,0.9336095317848591,68,40,39.7175,0.425,41.69,30.52,1600,1.3659574468085107,0.66988125,1
10,1517.55,201.38,0.9489837891428391,80,40,56.235,0.5,40.52,42.34,1600,0.9570552147239264,0.94846875,2
11,1600.27,196.59,0.9398712233779098,97,40,59.3,0.60625,45.84,52.08,1600,0.8802992518703242,1.00016875,2
12,1419.38,176.91,0.9532952717551372,80,40,52.596875,0.5,40.39,39.22,1600,1.0298013245033113,0.8871125000000001,2
13,969.59,151.05,0.9252695960083696,69,40,35.929375,0.43125,44.42,27.27,1600,1.6285714285714286,0.60599375,1
14,1401.63,179.4,0.9425849259910395,71,40,51.939375,0.44375,42.21,40.78,1600,1.035031847133758,0.8760187500000001,2
15,1647.96,199.36,0.933486194707175,106,40,61.0675,0.6625,56.75,43.51,1600,1.3044776119402985,1.029975,2
16,1360.85,189.98,0.9327637830776523,103,40,50.428125,0.64375,54.94,31.17,1600,1.7625,0.85053125,2
17,960.36,170.1,0.9375154359101012,81,40,35.5875,0.50625,43.64,26.49,1600,1.6470588235294117,0.600225,1
